ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001669191-21-000959	13	ID
0001669191-21-000959	14	IL
0001669191-21-000959	15	IN
0001669191-21-000959	16	IA
0001669191-21-000959	17	KS
0001669191-21-000959	18	KY
0001669191-21-000959	19	LA
0001669191-21-000959	20	ME
0001669191-21-000959	21	MD
0001669191-21-000959	22	MA
0001669191-21-000959	23	MI
0001669191-21-000959	24	MN
0001669191-21-000959	25	MS
0001669191-21-000959	26	MO
0001669191-21-000959	27	MT
0001669191-21-000959	28	NE
0001669191-21-000959	29	NV
0001669191-21-000959	30	NH
0001669191-21-000959	31	NJ
0001669191-21-000959	32	NM
0001669191-21-000959	33	NY
0001669191-21-000959	34	NC
0001669191-21-000959	35	ND
0001669191-21-000959	36	OH
0001669191-21-000959	37	OK
0001669191-21-000959	38	OR
0001669191-21-000959	39	PA
0001669191-21-000959	40	RI
0001669191-21-000959	41	SC
0001669191-21-000959	42	SD
0001669191-21-000959	43	TN
0001669191-21-000959	44	TX
0001669191-21-000959	45	UT
0001669191-21-000959	46	VT
0001669191-21-000959	47	VA
0001669191-21-000959	48	WA
0001669191-21-000959	49	WV
0001669191-21-000959	50	WI
0001669191-21-000959	51	WY
0001669191-21-000959	52	B5
0001669191-21-000959	53	GU
0001669191-21-000959	54	1V
0001669191-21-000959	55	PR
0001669191-21-000959	2	AK
0001752964-21-000002	9	DC
0001752964-21-000002	8	DE
0001752964-21-000002	11	GA
0001752964-21-000002	12	HI
0001752964-21-000002	13	ID
0001752964-21-000002	14	IL
0001752964-21-000002	15	IN
0001752964-21-000002	16	IA
0001752964-21-000002	17	KS
0001752964-21-000002	18	KY
0001752964-21-000002	19	LA
0001752964-21-000002	20	ME
0001752964-21-000002	21	MD
0001752964-21-000002	22	MA
0001752964-21-000002	23	MI
0001752964-21-000002	24	MN
0001752964-21-000002	25	MS
0001752964-21-000002	26	MO
0001752964-21-000002	27	MT
0001752964-21-000002	28	NE
0001752964-21-000002	29	NV
0001752964-21-000002	30	NH
0001752964-21-000002	31	NJ
0001752964-21-000002	32	NM
0001752964-21-000002	33	NY
0001752964-21-000002	38	OR
0001752964-21-000002	39	PA
0001752964-21-000002	40	PR
0001752964-21-000002	41	RI
0001752964-21-000002	42	SC
0001752964-21-000002	43	SD
0001752964-21-000002	44	TN
0001752964-21-000002	45	TX
0001752964-21-000002	46	UT
0001752964-21-000002	47	VT
0001752964-21-000002	48	VA
0001752964-21-000002	49	WA
0001752964-21-000002	50	WV
0001752964-21-000002	51	WI
0001752964-21-000002	52	WY
0001752964-21-000002	34	NC
0001752964-21-000002	35	ND
0001752964-21-000002	37	OK
0001752964-21-000002	36	OH
0001752964-21-000002	1	AL
0001752964-21-000002	2	AK
0001752964-21-000002	3	AZ
0001752964-21-000002	4	AR
0001752964-21-000002	5	CA
0001752964-21-000002	6	CO
0001752964-21-000002	7	CT
0001752964-21-000002	10	FL
0001746059-21-000479	7	CT
0001746059-21-000479	8	DE
0001746059-21-000479	9	DC
0001746059-21-000479	10	FL
0001746059-21-000479	11	GA
0001746059-21-000479	12	HI
0001746059-21-000479	13	ID
0001746059-21-000479	14	IL
0001746059-21-000479	15	IN
0001746059-21-000479	16	IA
0001746059-21-000479	17	KS
0001746059-21-000479	18	KY
0001746059-21-000479	19	LA
0001746059-21-000479	20	ME
0001746059-21-000479	21	MD
0001746059-21-000479	22	MA
0001746059-21-000479	23	MI
0001746059-21-000479	24	MN
0001746059-21-000479	25	MS
0001746059-21-000479	26	MO
0001746059-21-000479	27	MT
0001746059-21-000479	28	NE
0001746059-21-000479	29	NV
0001746059-21-000479	30	NH
0001746059-21-000479	31	NJ
0001746059-21-000479	32	NM
0001746059-21-000479	33	NY
0001746059-21-000479	34	NC
0001746059-21-000479	35	ND
0001746059-21-000479	36	OH
0001746059-21-000479	37	OK
0001746059-21-000479	38	OR
0001746059-21-000479	39	PA
0001746059-21-000479	40	PR
0001746059-21-000479	41	RI
0001746059-21-000479	42	SC
0001746059-21-000479	43	SD
0001746059-21-000479	44	TN
0001746059-21-000479	45	TX
0001746059-21-000479	46	UT
0001746059-21-000479	47	VT
0001746059-21-000479	48	VA
0001746059-21-000479	49	WA
0001746059-21-000479	50	WV
0001746059-21-000479	51	WI
0001746059-21-000479	52	WY
0001746059-21-000479	1	AL
0001746059-21-000479	2	AK
0001746059-21-000479	3	AZ
0001746059-21-000479	4	AR
0001746059-21-000479	5	CA
0001746059-21-000479	6	CO
0001746059-21-000478	16	IA
0001746059-21-000478	15	IN
0001746059-21-000478	27	MT
0001746059-21-000478	28	NE
0001746059-21-000478	29	NV
0001746059-21-000478	30	NH
0001746059-21-000478	31	NJ
0001746059-21-000478	32	NM
0001746059-21-000478	33	NY
0001746059-21-000478	34	NC
0001746059-21-000478	35	ND
0001746059-21-000478	36	OH
0001746059-21-000478	37	OK
0001746059-21-000478	38	OR
0001746059-21-000478	39	PA
0001746059-21-000478	40	PR
0001746059-21-000478	41	RI
0001746059-21-000478	42	SC
0001746059-21-000478	43	SD
0001746059-21-000478	44	TN
0001746059-21-000478	45	TX
0001746059-21-000478	46	UT
0001746059-21-000478	47	VT
0001746059-21-000478	48	VA
0001746059-21-000478	49	WA
0001746059-21-000478	50	WV
0001746059-21-000478	51	WI
0001746059-21-000478	52	WY
0001746059-21-000478	18	KY
0001746059-21-000478	19	LA
0001746059-21-000478	20	ME
0001746059-21-000478	21	MD
0001746059-21-000478	22	MA
0001746059-21-000478	23	MI
0001746059-21-000478	24	MN
0001746059-21-000478	25	MS
0001746059-21-000478	26	MO
0001746059-21-000478	1	AL
0001746059-21-000478	2	AK
0001746059-21-000478	3	AZ
0001746059-21-000478	4	AR
0001746059-21-000478	5	CA
0001746059-21-000478	6	CO
0001746059-21-000478	7	CT
0001746059-21-000478	8	DE
0001746059-21-000478	9	DC
0001746059-21-000478	10	FL
0001746059-21-000478	11	GA
0001746059-21-000478	12	HI
0001746059-21-000478	13	ID
0001746059-21-000478	14	IL
0001746059-21-000478	17	KS
0001885068-21-000001	44	TN
0001885068-21-000001	43	SD
0001885068-21-000001	46	UT
0001885068-21-000001	47	VT
0001885068-21-000001	48	VA
0001885068-21-000001	49	WA
0001885068-21-000001	50	WV
0001885068-21-000001	51	WI
0001885068-21-000001	52	WY
0001885068-21-000001	53	A0
0001885068-21-000001	54	A1
0001885068-21-000001	55	A2
0001885068-21-000001	56	A3
0001885068-21-000001	57	A4
0001885068-21-000001	58	A5
0001885068-21-000001	1	AL
0001885068-21-000001	2	AK
0001885068-21-000001	3	AZ
0001885068-21-000001	4	AR
0001885068-21-000001	5	CA
0001885068-21-000001	6	CO
0001885068-21-000001	7	CT
0001885068-21-000001	8	DE
0001885068-21-000001	59	A6
0001885068-21-000001	60	A7
0001885068-21-000001	61	A8
0001885068-21-000001	62	A9
0001885068-21-000001	63	B0
0001885068-21-000001	64	Z4
0001885068-21-000001	9	DC
0001885068-21-000001	10	FL
0001885068-21-000001	11	GA
0001885068-21-000001	12	HI
0001885068-21-000001	13	ID
0001885068-21-000001	14	IL
0001885068-21-000001	15	IN
0001885068-21-000001	16	IA
0001885068-21-000001	17	KS
0001885068-21-000001	18	KY
0001885068-21-000001	19	LA
0001885068-21-000001	20	ME
0001885068-21-000001	21	MD
0001885068-21-000001	22	MA
0001885068-21-000001	23	MI
0001885068-21-000001	24	MN
0001885068-21-000001	25	MS
0001885068-21-000001	26	MO
0001885068-21-000001	27	MT
0001885068-21-000001	28	NE
0001885068-21-000001	29	NV
0001885068-21-000001	30	NH
0001885068-21-000001	31	NJ
0001885068-21-000001	32	NM
0001885068-21-000001	33	NY
0001885068-21-000001	34	NC
0001885068-21-000001	35	ND
0001885068-21-000001	36	OH
0001885068-21-000001	37	OK
0001885068-21-000001	38	OR
0001885068-21-000001	39	PA
0001885068-21-000001	40	PR
0001885068-21-000001	41	RI
0001885068-21-000001	42	SC
0001885068-21-000001	45	TX
0001885073-21-000001	12	HI
0001885073-21-000001	64	Z4
0001885073-21-000001	14	IL
0001885073-21-000001	15	IN
0001885073-21-000001	16	IA
0001885073-21-000001	17	KS
0001885073-21-000001	18	KY
0001885073-21-000001	19	LA
0001885073-21-000001	20	ME
0001885073-21-000001	21	MD
0001885073-21-000001	22	MA
0001885073-21-000001	23	MI
0001885073-21-000001	24	MN
0001885073-21-000001	25	MS
0001885073-21-000001	26	MO
0001885073-21-000001	27	MT
0001885073-21-000001	28	NE
0001885073-21-000001	29	NV
0001885073-21-000001	30	NH
0001885073-21-000001	31	NJ
0001885073-21-000001	32	NM
0001885073-21-000001	33	NY
0001885073-21-000001	34	NC
0001885073-21-000001	35	ND
0001885073-21-000001	36	OH
0001885073-21-000001	37	OK
0001885073-21-000001	38	OR
0001885073-21-000001	39	PA
0001885073-21-000001	40	PR
0001885073-21-000001	41	RI
0001885073-21-000001	42	SC
0001885073-21-000001	43	SD
0001885073-21-000001	44	TN
0001885073-21-000001	45	TX
0001885073-21-000001	46	UT
0001885073-21-000001	47	VT
0001885073-21-000001	48	VA
0001885073-21-000001	49	WA
0001885073-21-000001	50	WV
0001885073-21-000001	51	WI
0001885073-21-000001	52	WY
0001885073-21-000001	1	AL
0001885073-21-000001	2	AK
0001885073-21-000001	3	AZ
0001885073-21-000001	4	AR
0001885073-21-000001	5	CA
0001885073-21-000001	6	CO
0001885073-21-000001	7	CT
0001885073-21-000001	8	DE
0001885073-21-000001	9	DC
0001885073-21-000001	10	FL
0001885073-21-000001	11	GA
0001885073-21-000001	53	A0
0001885073-21-000001	54	A1
0001885073-21-000001	55	A2
0001885073-21-000001	56	A3
0001885073-21-000001	57	A4
0001885073-21-000001	58	A5
0001885073-21-000001	59	A6
0001885073-21-000001	60	A7
0001885073-21-000001	61	A8
0001885073-21-000001	62	A9
0001885073-21-000001	63	B0
0001885073-21-000001	13	ID
0001670254-21-001087	49	WV
0001670254-21-001087	50	WI
0001670254-21-001087	51	WY
0001670254-21-001087	52	B5
0001670254-21-001087	53	GU
0001670254-21-001087	54	PR
0001670254-21-001087	55	VI
0001670254-21-001087	56	1V
0001858421-21-000005	28	NE
0001858421-21-000005	29	NV
0001858421-21-000005	30	NH
0001858421-21-000005	31	NJ
0001858421-21-000005	32	NM
0001858421-21-000005	33	NY
0001858421-21-000005	34	NC
0001858421-21-000005	35	ND
0001858421-21-000005	36	OH
0001858421-21-000005	37	OK
0001858421-21-000005	38	OR
0001858421-21-000005	39	PA
0001858421-21-000005	40	PR
0001858421-21-000005	41	RI
0001858421-21-000005	42	SC
0001858421-21-000005	43	SD
0001858421-21-000005	44	TN
0001858421-21-000005	45	TX
0001858421-21-000005	46	UT
0001858421-21-000005	47	VT
0001858421-21-000005	48	VA
0001858421-21-000005	49	WA
0001858421-21-000005	50	WV
0001858421-21-000005	51	WI
0001858421-21-000005	52	WY
0001670254-21-001087	1	AL
0001670254-21-001087	2	AK
0001670254-21-001087	3	AZ
0001670254-21-001087	4	AR
0001670254-21-001087	5	CA
0001670254-21-001087	6	CO
0001670254-21-001087	7	CT
0001670254-21-001087	8	DE
0001670254-21-001087	9	DC
0001670254-21-001087	10	FL
0001670254-21-001087	11	GA
0001670254-21-001087	12	HI
0001670254-21-001087	13	ID
0001670254-21-001087	14	IL
0001670254-21-001087	15	IN
0001670254-21-001087	16	IA
0001670254-21-001087	17	KS
0001670254-21-001087	18	KY
0001670254-21-001087	19	LA
0001670254-21-001087	20	ME
0001670254-21-001087	21	MD
0001670254-21-001087	22	MA
0001670254-21-001087	23	MI
0001670254-21-001087	24	MN
0001670254-21-001087	25	MS
0001670254-21-001087	26	MO
0001670254-21-001087	27	MT
0001670254-21-001087	28	NE
0001670254-21-001087	29	NV
0001670254-21-001087	39	PA
0001670254-21-001087	40	RI
0001670254-21-001087	41	SC
0001670254-21-001087	42	SD
0001670254-21-001087	43	TN
0001670254-21-001087	44	TX
0001670254-21-001087	45	UT
0001670254-21-001087	46	VT
0001670254-21-001087	47	VA
0001670254-21-001087	48	WA
0001746059-21-000475	42	SC
0001746059-21-000475	43	SD
0001746059-21-000475	44	TN
0001746059-21-000475	45	TX
0001746059-21-000476	29	NV
0001746059-21-000476	30	NH
0001746059-21-000476	31	NJ
0001746059-21-000476	32	NM
0001746059-21-000476	33	NY
0001746059-21-000476	34	NC
0001746059-21-000476	35	ND
0001746059-21-000476	36	OH
0001746059-21-000476	37	OK
0001746059-21-000476	38	OR
0001746059-21-000476	39	PA
0001746059-21-000476	40	PR
0001746059-21-000476	41	RI
0001746059-21-000476	42	SC
0001746059-21-000476	43	SD
0001746059-21-000476	44	TN
0001746059-21-000476	45	TX
0001746059-21-000476	46	UT
0001746059-21-000476	47	VT
0001746059-21-000476	48	VA
0001746059-21-000476	49	WA
0001746059-21-000476	50	WV
0001746059-21-000476	51	WI
0001746059-21-000476	52	WY
0001858421-21-000005	1	AL
0001858421-21-000005	2	AK
0001858421-21-000005	3	AZ
0001858421-21-000005	4	AR
0001858421-21-000005	5	CA
0001858421-21-000005	6	CO
0001858421-21-000005	7	CT
0001858421-21-000005	8	DE
0001858421-21-000005	9	DC
0001858421-21-000005	10	FL
0001858421-21-000005	11	GA
0001858421-21-000005	12	HI
0001858421-21-000005	13	ID
0001858421-21-000005	14	IL
0001670254-21-001087	30	NH
0001670254-21-001087	31	NJ
0001670254-21-001087	32	NM
0001670254-21-001087	33	NY
0001670254-21-001087	34	NC
0001670254-21-001087	35	ND
0001670254-21-001087	36	OH
0001670254-21-001087	37	OK
0001670254-21-001087	38	OR
0001858421-21-000005	15	IN
0001858421-21-000005	16	IA
0001858421-21-000005	17	KS
0001858421-21-000005	18	KY
0001858421-21-000005	19	LA
0001858421-21-000005	20	ME
0001858421-21-000005	21	MD
0001858421-21-000005	22	MA
0001858421-21-000005	23	MI
0001858421-21-000005	24	MN
0001858421-21-000005	25	MS
0001858421-21-000005	26	MO
0001858421-21-000005	27	MT
0001746059-21-000477	33	NY
0001746059-21-000477	34	NC
0001746059-21-000477	35	ND
0001746059-21-000477	36	OH
0001746059-21-000477	37	OK
0001746059-21-000477	38	OR
0001746059-21-000476	1	AL
0001746059-21-000476	2	AK
0001746059-21-000476	3	AZ
0001746059-21-000476	4	AR
0001746059-21-000476	5	CA
0001746059-21-000476	6	CO
0001746059-21-000476	7	CT
0001746059-21-000476	8	DE
0001746059-21-000476	9	DC
0001746059-21-000476	10	FL
0001746059-21-000476	11	GA
0001746059-21-000476	12	HI
0001746059-21-000476	13	ID
0001746059-21-000476	14	IL
0001746059-21-000476	15	IN
0001746059-21-000476	16	IA
0001746059-21-000476	17	KS
0001746059-21-000476	18	KY
0001746059-21-000476	19	LA
0001746059-21-000476	20	ME
0001746059-21-000476	21	MD
0001746059-21-000476	22	MA
0001746059-21-000476	23	MI
0001746059-21-000476	24	MN
0001746059-21-000476	25	MS
0001746059-21-000476	26	MO
0001746059-21-000476	27	MT
0001746059-21-000476	28	NE
0001746059-21-000475	12	HI
0001746059-21-000475	13	ID
0001746059-21-000475	14	IL
0001746059-21-000475	15	IN
0001746059-21-000475	16	IA
0001746059-21-000475	17	KS
0001746059-21-000475	18	KY
0001746059-21-000475	19	LA
0001746059-21-000475	20	ME
0001746059-21-000475	21	MD
0001746059-21-000475	22	MA
0001746059-21-000475	23	MI
0001746059-21-000475	24	MN
0001746059-21-000475	25	MS
0001746059-21-000475	26	MO
0001746059-21-000475	27	MT
0001746059-21-000475	28	NE
0001746059-21-000475	29	NV
0001746059-21-000475	30	NH
0001746059-21-000475	31	NJ
0001746059-21-000475	32	NM
0001746059-21-000475	33	NY
0001746059-21-000475	34	NC
0001746059-21-000475	35	ND
0001746059-21-000475	36	OH
0001746059-21-000475	37	OK
0001746059-21-000475	38	OR
0001746059-21-000475	39	PA
0001746059-21-000475	40	PR
0001746059-21-000475	41	RI
0001746059-21-000477	39	PA
0001746059-21-000477	40	PR
0001746059-21-000477	41	RI
0001746059-21-000477	42	SC
0001746059-21-000477	43	SD
0001746059-21-000477	44	TN
0001746059-21-000475	46	UT
0001746059-21-000475	47	VT
0001746059-21-000475	48	VA
0001746059-21-000475	49	WA
0001746059-21-000475	50	WV
0001746059-21-000475	51	WI
0001746059-21-000475	52	WY
0001746059-21-000477	45	TX
0001746059-21-000477	46	UT
0001746059-21-000477	47	VT
0001746059-21-000477	48	VA
0001746059-21-000477	49	WA
0001746059-21-000477	50	WV
0001746059-21-000477	51	WI
0001746059-21-000477	52	WY
0001746059-21-000475	1	AL
0001746059-21-000475	2	AK
0001746059-21-000475	3	AZ
0001746059-21-000475	4	AR
0001746059-21-000475	5	CA
0001746059-21-000475	6	CO
0001746059-21-000475	7	CT
0001746059-21-000475	8	DE
0001746059-21-000475	9	DC
0001746059-21-000475	10	FL
0001746059-21-000475	11	GA
0001746059-21-000477	1	AL
0001746059-21-000477	2	AK
0001746059-21-000477	3	AZ
0001746059-21-000477	4	AR
0001746059-21-000477	5	CA
0001746059-21-000477	6	CO
0001746059-21-000477	7	CT
0001746059-21-000477	8	DE
0001746059-21-000477	9	DC
0001746059-21-000477	10	FL
0001746059-21-000477	11	GA
0001746059-21-000477	12	HI
0001746059-21-000477	13	ID
0001746059-21-000477	14	IL
0001746059-21-000477	15	IN
0001746059-21-000477	16	IA
0001746059-21-000477	17	KS
0001746059-21-000477	18	KY
0001746059-21-000477	19	LA
0001746059-21-000477	20	ME
0001746059-21-000477	21	MD
0001746059-21-000477	22	MA
0001746059-21-000477	23	MI
0001746059-21-000477	24	MN
0001746059-21-000477	25	MS
0001746059-21-000477	26	MO
0001746059-21-000477	27	MT
0001746059-21-000477	28	NE
0001746059-21-000477	29	NV
0001746059-21-000477	30	NH
0001746059-21-000477	31	NJ
0001746059-21-000477	32	NM
0001665160-21-001705	32	NM
0001665160-21-001705	31	NJ
0001665160-21-001705	34	NC
0001665160-21-001705	35	ND
0001665160-21-001705	36	OH
0001665160-21-001705	37	OK
0001665160-21-001705	38	OR
0001665160-21-001705	39	PA
0001665160-21-001705	40	PR
0001665160-21-001705	41	RI
0001665160-21-001705	42	SC
0001665160-21-001705	43	SD
0001665160-21-001705	44	TN
0001665160-21-001705	45	TX
0001665160-21-001705	46	UT
0001665160-21-001705	47	VT
0001665160-21-001705	48	VA
0001665160-21-001705	49	WA
0001665160-21-001705	50	WV
0001665160-21-001705	51	WI
0001665160-21-001705	52	WY
0001665160-21-001705	1	AL
0001665160-21-001705	2	AK
0001665160-21-001705	3	AZ
0001665160-21-001705	4	AR
0001665160-21-001705	5	CA
0001665160-21-001705	6	CO
0001665160-21-001705	7	CT
0001665160-21-001705	8	DE
0001665160-21-001705	9	DC
0001665160-21-001705	10	FL
0001665160-21-001705	11	GA
0001665160-21-001705	12	HI
0001665160-21-001705	13	ID
0001665160-21-001705	14	IL
0001665160-21-001705	15	IN
0001665160-21-001705	16	IA
0001665160-21-001705	17	KS
0001665160-21-001705	18	KY
0001665160-21-001705	19	LA
0001665160-21-001705	20	ME
0001665160-21-001705	21	MD
0001665160-21-001705	22	MA
0001665160-21-001705	23	MI
0001665160-21-001705	24	MN
0001665160-21-001705	25	MS
0001665160-21-001705	26	MO
0001665160-21-001705	27	MT
0001665160-21-001705	28	NE
0001665160-21-001705	29	NV
0001665160-21-001705	30	NH
0001665160-21-001705	33	NY
0001091818-21-000126	26	MO
0001091818-21-000126	25	MS
0001091818-21-000126	28	NE
0001091818-21-000126	29	NV
0001091818-21-000126	30	NH
0001091818-21-000126	31	NJ
0001091818-21-000126	32	NM
0001091818-21-000126	33	NY
0001091818-21-000126	34	NC
0001091818-21-000126	35	ND
0001091818-21-000126	36	OH
0001091818-21-000126	37	OK
0001091818-21-000126	38	OR
0001091818-21-000126	39	PA
0001091818-21-000126	40	PR
0001091818-21-000126	41	RI
0001091818-21-000126	42	SC
0001091818-21-000126	43	SD
0001091818-21-000126	44	TN
0001091818-21-000126	45	TX
0001091818-21-000126	46	UT
0001091818-21-000126	47	VT
0001091818-21-000126	48	VA
0001091818-21-000126	49	WA
0001091818-21-000126	50	WV
0001091818-21-000126	51	WI
0001091818-21-000126	52	WY
0001091818-21-000126	53	A0
0001091818-21-000126	54	A1
0001091818-21-000126	55	A2
0001091818-21-000126	56	A3
0001091818-21-000126	57	A4
0001091818-21-000126	2	AK
0001091818-21-000126	3	AZ
0001091818-21-000126	4	AR
0001091818-21-000126	5	CA
0001091818-21-000126	6	CO
0001091818-21-000126	7	CT
0001091818-21-000126	8	DE
0001091818-21-000126	58	A5
0001091818-21-000126	59	A6
0001091818-21-000126	60	A7
0001091818-21-000126	61	A8
0001091818-21-000126	62	A9
0001091818-21-000126	63	B0
0001091818-21-000126	64	Z4
0001091818-21-000126	1	AL
0001091818-21-000126	9	DC
0001091818-21-000126	10	FL
0001091818-21-000126	11	GA
0001091818-21-000126	12	HI
0001091818-21-000126	13	ID
0001091818-21-000126	14	IL
0001091818-21-000126	15	IN
0001091818-21-000126	16	IA
0001091818-21-000126	17	KS
0001091818-21-000126	18	KY
0001091818-21-000126	19	LA
0001091818-21-000126	20	ME
0001091818-21-000126	21	MD
0001091818-21-000126	22	MA
0001091818-21-000126	23	MI
0001091818-21-000126	24	MN
0001091818-21-000126	27	MT
0001665160-21-001704	21	MD
0001665160-21-001704	20	ME
0001665160-21-001704	23	MI
0001665160-21-001704	24	MN
0001665160-21-001704	25	MS
0001665160-21-001704	26	MO
0001665160-21-001704	27	MT
0001665160-21-001704	28	NE
0001665160-21-001704	29	NV
0001665160-21-001704	30	NH
0001665160-21-001704	31	NJ
0001665160-21-001704	32	NM
0001665160-21-001704	33	NY
0001665160-21-001704	34	NC
0001665160-21-001704	35	ND
0001665160-21-001704	36	OH
0001665160-21-001704	37	OK
0001665160-21-001704	38	OR
0001665160-21-001704	39	PA
0001665160-21-001704	40	PR
0001665160-21-001704	41	RI
0001665160-21-001704	42	SC
0001665160-21-001704	43	SD
0001665160-21-001704	44	TN
0001665160-21-001704	45	TX
0001665160-21-001704	46	UT
0001665160-21-001704	47	VT
0001665160-21-001704	48	VA
0001665160-21-001704	49	WA
0001665160-21-001704	50	WV
0001665160-21-001704	51	WI
0001665160-21-001704	52	WY
0001665160-21-001704	1	AL
0001665160-21-001704	2	AK
0001665160-21-001704	3	AZ
0001665160-21-001704	4	AR
0001665160-21-001704	5	CA
0001665160-21-001704	6	CO
0001665160-21-001704	7	CT
0001665160-21-001704	8	DE
0001665160-21-001704	9	DC
0001665160-21-001704	10	FL
0001665160-21-001704	11	GA
0001665160-21-001704	12	HI
0001665160-21-001704	13	ID
0001665160-21-001704	14	IL
0001665160-21-001704	15	IN
0001665160-21-001704	16	IA
0001665160-21-001704	17	KS
0001665160-21-001704	18	KY
0001665160-21-001704	19	LA
0001665160-21-001704	22	MA
0001746059-21-000473	33	NY
0001746059-21-000473	34	NC
0001746059-21-000473	35	ND
0001746059-21-000473	36	OH
0001746059-21-000473	37	OK
0001746059-21-000473	38	OR
0001746059-21-000473	39	PA
0001746059-21-000473	40	PR
0001746059-21-000473	41	RI
0001746059-21-000473	42	SC
0001746059-21-000473	43	SD
0001746059-21-000473	44	TN
0001746059-21-000473	45	TX
0001746059-21-000473	46	UT
0001746059-21-000473	47	VT
0001746059-21-000473	48	VA
0001746059-21-000473	49	WA
0001746059-21-000473	50	WV
0001746059-21-000473	51	WI
0001746059-21-000473	52	WY
0001746059-21-000473	1	AL
0001746059-21-000473	2	AK
0001746059-21-000473	3	AZ
0001746059-21-000473	4	AR
0001746059-21-000473	5	CA
0001746059-21-000473	6	CO
0001746059-21-000473	7	CT
0001746059-21-000473	8	DE
0001746059-21-000473	9	DC
0001746059-21-000473	10	FL
0001746059-21-000473	11	GA
0001746059-21-000473	12	HI
0001746059-21-000473	13	ID
0001746059-21-000473	14	IL
0001746059-21-000473	15	IN
0001746059-21-000473	16	IA
0001746059-21-000473	17	KS
0001746059-21-000473	18	KY
0001746059-21-000473	19	LA
0001746059-21-000473	20	ME
0001746059-21-000473	21	MD
0001746059-21-000473	22	MA
0001746059-21-000473	23	MI
0001746059-21-000473	24	MN
0001746059-21-000473	25	MS
0001746059-21-000473	26	MO
0001746059-21-000473	27	MT
0001746059-21-000473	28	NE
0001746059-21-000473	29	NV
0001746059-21-000473	30	NH
0001746059-21-000473	31	NJ
0001746059-21-000473	32	NM
0001670254-21-001085	40	RI
0001670254-21-001085	27	MT
0001670254-21-001085	42	SD
0001670254-21-001085	43	TN
0001670254-21-001085	44	TX
0001670254-21-001085	28	NE
0001670254-21-001085	29	NV
0001670254-21-001085	30	NH
0001670254-21-001085	31	NJ
0001670254-21-001085	32	NM
0001670254-21-001085	38	OR
0001670254-21-001085	39	PA
0001670254-21-001085	33	NY
0001670254-21-001085	34	NC
0001670254-21-001085	35	ND
0001670254-21-001085	36	OH
0001670254-21-001085	37	OK
0001670254-21-001085	45	UT
0001670254-21-001085	46	VT
0001670254-21-001085	47	VA
0001670254-21-001085	48	WA
0001670254-21-001085	49	WV
0001670254-21-001085	50	WI
0001670254-21-001085	51	WY
0001670254-21-001085	52	B5
0001670254-21-001085	53	GU
0001670254-21-001085	54	PR
0001670254-21-001085	55	VI
0001670254-21-001085	56	1V
0001670254-21-001085	1	AL
0001670254-21-001085	2	AK
0001670254-21-001085	3	AZ
0001670254-21-001085	4	AR
0001670254-21-001085	5	CA
0001670254-21-001085	6	CO
0001670254-21-001085	7	CT
0001670254-21-001085	8	DE
0001670254-21-001085	9	DC
0001670254-21-001085	10	FL
0001670254-21-001085	11	GA
0001670254-21-001085	12	HI
0001670254-21-001085	13	ID
0001670254-21-001085	14	IL
0001670254-21-001085	15	IN
0001670254-21-001085	16	IA
0001670254-21-001085	17	KS
0001670254-21-001085	18	KY
0001670254-21-001085	19	LA
0001670254-21-001085	20	ME
0001670254-21-001085	21	MD
0001670254-21-001085	22	MA
0001670254-21-001085	23	MI
0001670254-21-001085	24	MN
0001670254-21-001085	25	MS
0001670254-21-001085	26	MO
0001670254-21-001085	41	SC
0001833112-21-000006	40	PA
0001833112-21-000006	56	1V
0001833112-21-000006	42	RI
0001833112-21-000006	43	SC
0001833112-21-000006	44	SD
0001833112-21-000006	1	AL
0001833112-21-000006	2	AK
0001833112-21-000006	3	AZ
0001833112-21-000006	4	AR
0001833112-21-000006	5	CA
0001833112-21-000006	6	CO
0001833112-21-000006	7	CT
0001833112-21-000006	8	DE
0001833112-21-000006	9	DC
0001833112-21-000006	10	FL
0001833112-21-000006	11	GA
0001833112-21-000006	12	GU
0001833112-21-000006	13	HI
0001833112-21-000006	14	ID
0001833112-21-000006	15	IL
0001833112-21-000006	16	IN
0001833112-21-000006	17	IA
0001833112-21-000006	18	KS
0001833112-21-000006	19	KY
0001833112-21-000006	20	LA
0001833112-21-000006	21	ME
0001833112-21-000006	22	MD
0001833112-21-000006	23	MA
0001833112-21-000006	24	MI
0001833112-21-000006	25	MN
0001833112-21-000006	26	MS
0001833112-21-000006	27	MO
0001833112-21-000006	28	MT
0001833112-21-000006	29	NE
0001833112-21-000006	30	NV
0001833112-21-000006	31	NH
0001833112-21-000006	32	NJ
0001833112-21-000006	33	NM
0001833112-21-000006	34	NY
0001833112-21-000006	35	NC
0001833112-21-000006	36	ND
0001833112-21-000006	37	OH
0001833112-21-000006	38	OK
0001833112-21-000006	39	OR
0001833112-21-000006	45	TN
0001833112-21-000006	46	TX
0001833112-21-000006	47	UT
0001833112-21-000006	48	VT
0001833112-21-000006	49	VI
0001833112-21-000006	50	VA
0001833112-21-000006	51	WA
0001833112-21-000006	52	WV
0001833112-21-000006	53	WI
0001833112-21-000006	54	WY
0001833112-21-000006	55	B5
0001833112-21-000006	41	PR
0001665160-21-001702	8	DC
0001665160-21-001702	9	DE
0001665160-21-001702	10	FL
0001665160-21-001702	11	GA
