ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001856356-21-000001	3	AZ
0001856356-21-000001	4	AR
0001856356-21-000001	5	CA
0001856356-21-000001	6	CO
0001856356-21-000001	7	CT
0001856356-21-000001	8	DE
0001856356-21-000001	9	DC
0001856356-21-000001	10	FL
0001856356-21-000001	11	GA
0001856356-21-000001	12	HI
0001856356-21-000001	13	ID
0001856356-21-000001	14	IL
0001856356-21-000001	15	IN
0001856356-21-000001	16	IA
0001856356-21-000001	17	KS
0001856356-21-000001	18	KY
0001856356-21-000001	19	LA
0001856356-21-000001	20	ME
0001856356-21-000001	21	MD
0001856356-21-000001	22	MA
0001856356-21-000001	23	MI
0001856356-21-000001	24	MN
0001856356-21-000001	25	MS
0001856356-21-000001	26	MO
0001856356-21-000001	27	MT
0001856356-21-000001	28	NE
0001856356-21-000001	29	NV
0001856356-21-000001	30	NH
0001856356-21-000001	31	NJ
0001856356-21-000001	32	NM
0001856356-21-000001	33	NY
0001856356-21-000001	34	NC
0001856356-21-000001	35	ND
0001856356-21-000001	36	OH
0001865457-21-000002	15	IN
0001865457-21-000002	16	IA
0001865457-21-000002	17	KS
0001865457-21-000002	18	KY
0001865457-21-000002	19	LA
0001619078-21-000008	49	WA
0001619078-21-000008	50	WV
0001619078-21-000008	51	WI
0001619078-21-000008	52	WY
0001670254-21-000754	1	AL
0001670254-21-000754	2	AK
0001670254-21-000754	3	AZ
0001670254-21-000754	4	AR
0001670254-21-000754	5	CA
0001856356-21-000001	37	OK
0001670254-21-000752	29	NV
0001670254-21-000752	27	MT
0001670254-21-000752	30	NH
0001670254-21-000752	31	NJ
0001670254-21-000752	32	NM
0001670254-21-000752	33	NY
0001670254-21-000752	34	NC
0001670254-21-000752	35	ND
0001670254-21-000752	36	OH
0001670254-21-000752	37	OK
0001670254-21-000752	38	OR
0001670254-21-000752	39	PA
0001670254-21-000752	40	RI
0001670254-21-000752	41	SC
0001670254-21-000752	42	SD
0001670254-21-000752	43	TN
0001670254-21-000752	44	TX
0001670254-21-000752	45	UT
0001670254-21-000752	46	VT
0001670254-21-000752	47	VA
0001670254-21-000752	48	WA
0001670254-21-000752	49	WV
0001670254-21-000752	50	WI
0001670254-21-000752	51	WY
0001670254-21-000752	52	B5
0001670254-21-000752	53	GU
0001670254-21-000752	54	PR
0001670254-21-000752	55	VI
0001670254-21-000752	56	1V
0001670254-21-000752	1	AL
0001670254-21-000752	2	AK
0001670254-21-000752	3	AZ
0001670254-21-000752	4	AR
0001670254-21-000752	5	CA
0001670254-21-000752	6	CO
0001670254-21-000752	7	CT
0001670254-21-000752	8	DE
0001670254-21-000752	9	DC
0001670254-21-000752	10	FL
0001670254-21-000752	11	GA
0001670254-21-000752	12	HI
0001670254-21-000752	13	ID
0001670254-21-000752	14	IL
0001670254-21-000752	15	IN
0001670254-21-000752	16	IA
0001670254-21-000752	17	KS
0001670254-21-000752	18	KY
0001670254-21-000752	19	LA
0001670254-21-000752	20	ME
0001670254-21-000752	21	MD
0001670254-21-000752	22	MA
0001670254-21-000752	23	MI
0001670254-21-000752	24	MN
0001670254-21-000752	25	MS
0001670254-21-000752	26	MO
0001670254-21-000752	28	NE
0001867285-21-000002	10	FL
0001867285-21-000002	11	GA
0001867285-21-000002	12	HI
0001867285-21-000002	13	ID
0001867285-21-000002	14	IL
0001867285-21-000002	15	IN
0001867285-21-000002	16	IA
0001867285-21-000002	17	KS
0001867285-21-000002	18	KY
0001867285-21-000002	19	LA
0001867285-21-000002	20	ME
0001867285-21-000002	21	MD
0001867285-21-000002	22	MA
0001867285-21-000002	23	MI
0001867285-21-000002	24	MN
0001867285-21-000002	25	MS
0001867285-21-000002	26	MO
0001867285-21-000002	27	MT
0001867285-21-000002	28	NE
0001867285-21-000002	29	NV
0001867285-21-000002	30	NH
0001867285-21-000002	31	NJ
0001867285-21-000002	32	NM
0001867285-21-000002	33	NY
0001867285-21-000002	34	NC
0001867285-21-000002	35	ND
0001867285-21-000002	36	OH
0001867285-21-000002	37	OK
0001867285-21-000002	38	OR
0001867285-21-000002	39	PA
0001867285-21-000002	40	PR
0001867285-21-000002	41	RI
0001867285-21-000002	42	SC
0001867285-21-000002	43	SD
0001867285-21-000002	44	TN
0001867285-21-000002	45	TX
0001867285-21-000002	46	UT
0001867285-21-000002	47	VT
0001867285-21-000002	48	VA
0001867285-21-000002	64	Z4
0001867285-21-000002	49	WA
0001867285-21-000002	50	WV
0001867285-21-000002	51	WI
0001867285-21-000002	52	WY
0001867285-21-000002	53	A0
0001867285-21-000002	54	A1
0001867285-21-000002	55	A2
0001867285-21-000002	56	A3
0001867285-21-000002	57	A4
0001867285-21-000002	58	A5
0001867285-21-000002	59	A6
0001867285-21-000002	60	A7
0001867285-21-000002	61	A8
0001867285-21-000002	62	A9
0001867285-21-000002	63	B0
0001867285-21-000002	1	AL
0001867285-21-000002	2	AK
0001867285-21-000002	3	AZ
0001867285-21-000002	4	AR
0001867285-21-000002	5	CA
0001867285-21-000002	6	CO
0001867285-21-000002	7	CT
0001867285-21-000002	8	DE
0001867285-21-000002	9	DC
0001833112-21-000004	1	AL
0001833112-21-000004	56	1V
0001833112-21-000004	3	AZ
0001833112-21-000004	4	AR
0001833112-21-000004	5	CA
0001833112-21-000004	6	CO
0001833112-21-000004	7	CT
0001833112-21-000004	8	DE
0001833112-21-000004	9	DC
0001833112-21-000004	10	FL
0001833112-21-000004	11	GA
0001833112-21-000004	12	GU
0001833112-21-000004	13	HI
0001833112-21-000004	14	ID
0001833112-21-000004	15	IL
0001833112-21-000004	16	IN
0001833112-21-000004	17	IA
0001833112-21-000004	18	KS
0001833112-21-000004	19	KY
0001833112-21-000004	20	LA
0001833112-21-000004	21	ME
0001833112-21-000004	22	MD
0001833112-21-000004	23	MA
0001833112-21-000004	24	MI
0001833112-21-000004	25	MN
0001833112-21-000004	26	MS
0001833112-21-000004	27	MO
0001833112-21-000004	28	MT
0001833112-21-000004	29	NE
0001833112-21-000004	30	NV
0001833112-21-000004	31	NH
0001833112-21-000004	32	NJ
0001833112-21-000004	33	NM
0001833112-21-000004	34	NY
0001833112-21-000004	35	NC
0001833112-21-000004	36	ND
0001833112-21-000004	37	OH
0001833112-21-000004	38	OK
0001833112-21-000004	39	OR
0001833112-21-000004	40	PA
0001833112-21-000004	41	PR
0001833112-21-000004	42	RI
0001833112-21-000004	43	SC
0001833112-21-000004	44	SD
0001833112-21-000004	45	TN
0001833112-21-000004	46	TX
0001833112-21-000004	47	UT
0001833112-21-000004	48	VT
0001833112-21-000004	49	VI
0001833112-21-000004	50	VA
0001833112-21-000004	51	WA
0001833112-21-000004	52	WV
0001833112-21-000004	53	WI
0001833112-21-000004	54	WY
0001833112-21-000004	55	B5
0001833112-21-000004	2	AK
0001858421-21-000004	1	AL
0001858421-21-000004	51	WI
0001858421-21-000004	3	AZ
0001858421-21-000004	4	AR
0001858421-21-000004	5	CA
0001858421-21-000004	6	CO
0001858421-21-000004	7	CT
0001858421-21-000004	8	DE
0001858421-21-000004	9	DC
0001858421-21-000004	10	FL
0001858421-21-000004	11	GA
0001858421-21-000004	12	HI
0001858421-21-000004	13	ID
0001858421-21-000004	14	IL
0001858421-21-000004	15	IN
0001858421-21-000004	16	IA
0001858421-21-000004	17	KS
0001858421-21-000004	18	KY
0001858421-21-000004	19	LA
0001858421-21-000004	20	ME
0001858421-21-000004	21	MD
0001858421-21-000004	22	MA
0001858421-21-000004	23	MI
0001858421-21-000004	24	MN
0001858421-21-000004	25	MS
0001858421-21-000004	26	MO
0001858421-21-000004	27	MT
0001858421-21-000004	28	NE
0001858421-21-000004	29	NV
0001858421-21-000004	30	NH
0001858421-21-000004	31	NJ
0001858421-21-000004	32	NM
0001858421-21-000004	33	NY
0001858421-21-000004	34	NC
0001858421-21-000004	35	ND
0001858421-21-000004	36	OH
0001858421-21-000004	52	WY
0001858421-21-000004	37	OK
0001858421-21-000004	38	OR
0001858421-21-000004	39	PA
0001858421-21-000004	40	PR
0001858421-21-000004	41	RI
0001858421-21-000004	42	SC
0001858421-21-000004	43	SD
0001858421-21-000004	44	TN
0001858421-21-000004	45	TX
0001858421-21-000004	46	UT
0001858421-21-000004	47	VT
0001858421-21-000004	48	VA
0001858421-21-000004	49	WA
0001858421-21-000004	50	WV
0001858421-21-000004	2	AK
0001665160-21-001187	1	AL
0001665160-21-001187	39	PA
0001665160-21-001187	3	AZ
0001665160-21-001187	4	AR
0001665160-21-001187	5	CA
0001665160-21-001187	6	CO
0001665160-21-001187	7	CT
0001665160-21-001187	8	DC
0001665160-21-001187	9	DE
0001665160-21-001187	10	FL
0001665160-21-001187	11	GA
0001665160-21-001187	12	HI
0001665160-21-001187	13	ID
0001665160-21-001187	14	IL
0001665160-21-001187	15	IN
0001665160-21-001187	16	IA
0001665160-21-001187	17	KS
0001665160-21-001187	18	KY
0001665160-21-001187	19	LA
0001665160-21-001187	20	ME
0001665160-21-001187	21	MD
0001665160-21-001187	22	MA
0001665160-21-001187	23	MI
0001665160-21-001187	24	MN
0001665160-21-001187	25	MS
0001665160-21-001187	26	MO
0001665160-21-001187	27	MT
0001665160-21-001187	40	PR
0001665160-21-001187	41	RI
0001665160-21-001187	42	SC
0001665160-21-001187	43	SD
0001665160-21-001187	44	TN
0001665160-21-001187	45	TX
0001665160-21-001187	46	UT
0001665160-21-001187	47	VT
0001665160-21-001187	48	VA
0001665160-21-001187	49	WA
0001665160-21-001187	50	WV
0001665160-21-001187	51	WI
0001665160-21-001187	52	WY
0001665160-21-001187	28	NE
0001665160-21-001187	29	NV
0001665160-21-001187	30	NH
0001665160-21-001187	31	NJ
0001665160-21-001187	32	NM
0001665160-21-001187	33	NY
0001665160-21-001187	34	NC
0001665160-21-001187	35	ND
0001665160-21-001187	36	OH
0001665160-21-001187	37	OK
0001665160-21-001187	38	OR
0001665160-21-001187	2	AK
0001665160-21-001185	52	WY
0001665160-21-001185	24	MN
0001665160-21-001185	25	MS
0001665160-21-001185	26	MO
0001665160-21-001185	27	MT
0001665160-21-001185	28	NE
0001665160-21-001185	1	AL
0001665160-21-001185	2	AK
0001665160-21-001185	3	AZ
0001665160-21-001185	4	AR
0001665160-21-001185	5	CA
0001665160-21-001185	6	CO
0001665160-21-001185	7	CT
0001665160-21-001185	8	DE
0001665160-21-001185	9	DC
0001665160-21-001185	10	FL
0001665160-21-001185	11	GA
0001665160-21-001185	12	HI
0001665160-21-001185	13	ID
0001665160-21-001185	14	IL
0001665160-21-001185	15	IN
0001665160-21-001185	16	IA
0001665160-21-001185	17	KS
0001665160-21-001185	18	KY
0001665160-21-001185	19	LA
0001665160-21-001185	20	ME
0001665160-21-001185	21	MD
0001665160-21-001185	22	MA
0001665160-21-001185	23	MI
0001665160-21-001185	29	NV
0001665160-21-001185	30	NH
0001665160-21-001185	31	NJ
0001665160-21-001185	32	NM
0001665160-21-001185	33	NY
0001665160-21-001185	34	NC
0001665160-21-001185	35	ND
0001665160-21-001185	36	OH
0001665160-21-001185	37	OK
0001665160-21-001185	38	OR
0001665160-21-001185	39	PA
0001665160-21-001185	40	PR
0001665160-21-001185	41	RI
0001665160-21-001185	42	SC
0001665160-21-001185	43	SD
0001665160-21-001185	44	TN
0001665160-21-001185	45	TX
0001665160-21-001185	46	UT
0001665160-21-001185	47	VT
0001665160-21-001185	48	VA
0001665160-21-001185	49	WA
0001665160-21-001185	50	WV
0001665160-21-001185	51	WI
0001815995-21-000006	1	AL
0001815995-21-000006	2	AK
0001815995-21-000006	3	AZ
0001815995-21-000006	4	AR
0001815995-21-000006	5	CA
0001815995-21-000006	6	CO
0001815995-21-000006	7	CT
0001815995-21-000006	8	DE
0001815995-21-000006	9	DC
0001815995-21-000006	10	FL
0001815995-21-000006	11	GA
0001815995-21-000006	12	HI
0001815995-21-000006	13	ID
0001815995-21-000006	14	IL
0001815995-21-000006	15	IN
0001815995-21-000006	16	IA
0001815995-21-000006	17	KS
0001815995-21-000006	18	KY
0001815995-21-000006	19	LA
0001815995-21-000006	20	ME
0001815995-21-000006	21	MD
0001815995-21-000006	22	MA
0001815995-21-000006	23	MI
0001815995-21-000006	24	MN
0001815995-21-000006	25	MS
0001815995-21-000006	26	MO
0001815995-21-000006	27	MT
0001815995-21-000006	28	NE
0001815995-21-000006	29	NV
0001815995-21-000006	30	NH
0001815995-21-000006	31	NJ
0001815995-21-000006	32	NM
0001815995-21-000006	33	NY
0001815995-21-000006	34	NC
0001815995-21-000006	35	ND
0001815995-21-000006	36	OH
0001815995-21-000006	52	WY
0001815995-21-000006	53	A0
0001815995-21-000006	54	A1
0001815995-21-000006	55	A2
0001815995-21-000006	56	A3
0001815995-21-000006	57	A4
0001815995-21-000006	58	A5
0001815995-21-000006	59	A6
0001815995-21-000006	60	A7
0001815995-21-000006	61	A8
0001815995-21-000006	62	A9
0001815995-21-000006	63	B0
0001815995-21-000006	64	Z4
0001815995-21-000006	37	OK
0001815995-21-000006	38	OR
0001815995-21-000006	39	PA
0001815995-21-000006	40	PR
0001815995-21-000006	41	RI
0001815995-21-000006	42	SC
0001815995-21-000006	43	SD
0001815995-21-000006	44	TN
0001815995-21-000006	45	TX
0001815995-21-000006	46	UT
0001815995-21-000006	47	VT
0001815995-21-000006	48	VA
0001815995-21-000006	49	WA
0001815995-21-000006	50	WV
0001815995-21-000006	51	WI
0001665160-21-001182	16	IA
0001665160-21-001182	15	IN
0001665160-21-001182	18	KY
0001665160-21-001182	19	LA
0001665160-21-001182	20	ME
0001665160-21-001182	21	MD
0001665160-21-001182	22	MA
0001665160-21-001182	23	MI
0001665160-21-001182	24	MN
0001665160-21-001182	25	MS
0001665160-21-001182	26	MO
0001665160-21-001182	27	MT
0001665160-21-001182	28	NE
0001665160-21-001182	29	NV
0001665160-21-001182	30	NH
0001665160-21-001182	31	NJ
0001665160-21-001182	32	NM
0001665160-21-001182	33	NY
0001665160-21-001182	34	NC
0001665160-21-001182	35	ND
0001665160-21-001182	36	OH
0001665160-21-001182	37	OK
0001665160-21-001182	38	OR
0001665160-21-001182	39	PA
0001665160-21-001182	40	PR
0001665160-21-001182	41	RI
0001665160-21-001182	42	SC
0001665160-21-001182	43	SD
0001665160-21-001182	44	TN
0001665160-21-001182	45	TX
0001665160-21-001182	46	UT
0001665160-21-001182	47	VT
0001665160-21-001182	48	VA
0001665160-21-001182	49	WA
0001665160-21-001182	50	WV
0001665160-21-001182	51	WI
0001665160-21-001182	52	WY
0001665160-21-001182	1	AL
0001665160-21-001182	2	AK
0001665160-21-001182	3	AZ
0001665160-21-001182	4	AR
0001665160-21-001182	5	CA
0001665160-21-001182	6	CO
0001665160-21-001182	7	CT
0001665160-21-001182	8	DC
0001665160-21-001182	9	DE
0001665160-21-001182	10	FL
0001665160-21-001182	11	GA
0001665160-21-001182	12	HI
0001665160-21-001182	13	ID
0001665160-21-001182	14	IL
0001665160-21-001182	17	KS
0001104659-21-085566	43	TX
0001104659-21-085566	44	UT
0001104659-21-085566	45	VT
0001104659-21-085566	46	VA
0001104659-21-085566	47	WA
0001104659-21-085566	48	WV
0001104659-21-085566	49	WI
0001104659-21-085566	50	WY
0001104659-21-085566	51	DC
0001104659-21-085566	52	PR
0001104659-21-085566	25	MO
0001104659-21-085566	26	MT
0001104659-21-085566	27	NE
0001104659-21-085566	28	NV
0001104659-21-085566	29	NH
0001104659-21-085566	30	NJ
0001104659-21-085566	31	NM
0001104659-21-085566	32	NY
0001104659-21-085566	33	NC
0001104659-21-085566	34	ND
0001104659-21-085566	35	OH
0001104659-21-085566	36	OK
0001104659-21-085566	37	OR
0001104659-21-085566	38	PA
0001104659-21-085566	39	RI
0001104659-21-085566	1	AL
0001104659-21-085566	2	AK
0001104659-21-085566	3	AZ
0001104659-21-085566	4	AR
0001104659-21-085566	5	CA
0001104659-21-085566	6	CO
0001104659-21-085566	7	CT
0001104659-21-085566	8	DE
0001104659-21-085566	9	FL
0001104659-21-085566	10	GA
0001104659-21-085566	11	HI
0001104659-21-085566	12	ID
0001104659-21-085566	13	IL
0001104659-21-085566	14	IN
0001104659-21-085566	15	IA
0001104659-21-085566	16	KS
0001104659-21-085566	17	KY
0001104659-21-085566	18	LA
0001104659-21-085566	19	ME
0001104659-21-085566	20	MD
0001104659-21-085566	21	MA
0001104659-21-085566	22	MI
0001104659-21-085566	23	MN
0001104659-21-085566	24	MS
0001104659-21-085566	40	SC
0001104659-21-085566	41	SD
0001104659-21-085566	42	TN
0001869516-21-000001	13	ID
0001869516-21-000001	52	WY
0001869516-21-000001	15	IN
0001869516-21-000001	16	IA
0001869516-21-000001	17	KS
0001869516-21-000001	18	KY
0001869516-21-000001	19	LA
0001869516-21-000001	20	ME
0001869516-21-000001	21	MD
0001869516-21-000001	22	MA
0001869516-21-000001	23	MI
0001869516-21-000001	24	MN
0001869516-21-000001	25	MS
0001869516-21-000001	26	MO
0001869516-21-000001	27	MT
0001869516-21-000001	1	AL
0001869516-21-000001	2	AK
0001869516-21-000001	3	AZ
0001869516-21-000001	4	AR
0001869516-21-000001	5	CA
0001869516-21-000001	6	CO
0001869516-21-000001	7	CT
0001869516-21-000001	8	DE
0001869516-21-000001	9	DC
0001869516-21-000001	10	FL
0001869516-21-000001	11	GA
0001869516-21-000001	12	HI
0001869516-21-000001	28	NE
0001869516-21-000001	29	NV
0001869516-21-000001	30	NH
0001869516-21-000001	31	NJ
0001869516-21-000001	32	NM
0001869516-21-000001	33	NY
0001869516-21-000001	34	NC
0001869516-21-000001	35	ND
0001869516-21-000001	36	OH
0001869516-21-000001	37	OK
0001869516-21-000001	38	OR
0001869516-21-000001	39	PA
0001869516-21-000001	40	PR
0001869516-21-000001	41	RI
0001869516-21-000001	42	SC
0001869516-21-000001	43	SD
0001869516-21-000001	44	TN
0001869516-21-000001	45	TX
0001869516-21-000001	46	UT
0001869516-21-000001	47	VT
0001869516-21-000001	48	VA
0001869516-21-000001	49	WA
0001869516-21-000001	50	WV
0001869516-21-000001	51	WI
0001869516-21-000001	14	IL
0001823421-21-000003	16	IA
0001823421-21-000003	15	IN
0001823421-21-000003	18	KY
0001823421-21-000003	19	LA
0001823421-21-000003	20	ME
0001823421-21-000003	21	MD
0001823421-21-000003	22	MA
0001823421-21-000003	23	MI
0001823421-21-000003	24	MN
0001823421-21-000003	25	MS
0001823421-21-000003	26	MO
0001823421-21-000003	27	MT
0001823421-21-000003	28	NE
0001823421-21-000003	29	NV
0001823421-21-000003	30	NH
0001823421-21-000003	31	NJ
0001823421-21-000003	32	NM
0001823421-21-000003	33	NY
0001823421-21-000003	34	NC
0001823421-21-000003	35	ND
0001823421-21-000003	36	OH
0001823421-21-000003	37	OK
0001823421-21-000003	38	OR
0001823421-21-000003	39	PA
0001823421-21-000003	40	PR
0001823421-21-000003	41	RI
0001823421-21-000003	42	SC
0001823421-21-000003	43	SD
0001823421-21-000003	44	TN
0001823421-21-000003	45	TX
0001823421-21-000003	46	UT
0001823421-21-000003	47	VT
0001823421-21-000003	48	VA
0001823421-21-000003	49	WA
0001823421-21-000003	50	WV
0001823421-21-000003	51	WI
0001823421-21-000003	52	WY
0001823421-21-000003	1	AL
0001823421-21-000003	2	AK
0001823421-21-000003	3	AZ
0001823421-21-000003	4	AR
0001823421-21-000003	5	CA
0001823421-21-000003	6	CO
0001823421-21-000003	7	CT
0001823421-21-000003	8	DE
0001823421-21-000003	9	DC
0001823421-21-000003	10	FL
0001823421-21-000003	11	GA
0001823421-21-000003	12	HI
0001823421-21-000003	13	ID
0001823421-21-000003	14	IL
0001823421-21-000003	17	KS
0001665160-21-001180	1	AL
0001665160-21-001180	52	WY
0001665160-21-001180	3	AZ
0001665160-21-001180	4	AR
0001665160-21-001180	5	CA
0001665160-21-001180	6	CO
0001665160-21-001180	7	CT
0001665160-21-001180	8	DC
0001665160-21-001180	9	DE
0001665160-21-001180	10	FL
0001665160-21-001180	11	GA
0001665160-21-001180	12	HI
0001665160-21-001180	13	ID
0001665160-21-001180	14	IL
0001665160-21-001180	15	IN
0001665160-21-001180	16	IA
0001665160-21-001180	17	KS
0001665160-21-001180	18	KY
0001665160-21-001180	19	LA
0001665160-21-001180	20	ME
0001665160-21-001180	21	MD
0001665160-21-001180	22	MA
0001665160-21-001180	23	MI
0001665160-21-001180	24	MN
0001665160-21-001180	25	MS
0001665160-21-001180	26	MO
0001665160-21-001180	27	MT
0001665160-21-001180	28	NE
0001665160-21-001180	29	NV
0001665160-21-001180	30	NH
0001665160-21-001180	31	NJ
0001665160-21-001180	32	NM
0001665160-21-001180	33	NY
0001665160-21-001180	34	NC
0001665160-21-001180	35	ND
0001665160-21-001180	36	OH
0001665160-21-001180	37	OK
0001665160-21-001180	38	OR
0001665160-21-001180	39	PA
0001665160-21-001180	40	PR
0001665160-21-001180	41	RI
0001665160-21-001180	42	SC
0001665160-21-001180	43	SD
0001665160-21-001180	44	TN
0001665160-21-001180	45	TX
0001665160-21-001180	46	UT
0001665160-21-001180	47	VT
0001665160-21-001180	48	VA
0001665160-21-001180	49	WA
0001665160-21-001180	50	WV
0001665160-21-001180	51	WI
0001665160-21-001180	2	AK
0001665160-21-001178	20	ME
0001665160-21-001178	21	MD
0001665160-21-001178	22	MA
0001665160-21-001178	23	MI
0001665160-21-001178	24	MN
0001665160-21-001178	25	MS
0001665160-21-001178	26	MO
0001665160-21-001178	27	MT
0001665160-21-001178	28	NE
0001670254-21-000750	12	HI
0001670254-21-000750	13	ID
0001670254-21-000750	14	IL
0001670254-21-000750	15	IN
0001670254-21-000750	16	IA
0001670254-21-000750	17	KS
0001670254-21-000750	18	KY
0001670254-21-000750	19	LA
0001670254-21-000750	20	ME
0001670254-21-000750	21	MD
0001670254-21-000750	22	MA
0001670254-21-000750	23	MI
0001670254-21-000750	24	MN
0001670254-21-000750	25	MS
0001670254-21-000750	26	MO
0001670254-21-000750	27	MT
0001670254-21-000750	28	NE
0001670254-21-000750	29	NV
0001670254-21-000750	30	NH
0001670254-21-000750	31	NJ
0001670254-21-000750	32	NM
0001670254-21-000750	33	NY
0001670254-21-000750	34	NC
0001670254-21-000750	35	ND
0001670254-21-000750	36	OH
0001670254-21-000750	37	OK
0001670254-21-000750	38	OR
0001670254-21-000750	39	PA
0001670254-21-000750	40	RI
0001670254-21-000750	41	SC
0001670254-21-000750	42	SD
0001670254-21-000750	43	TN
0001670254-21-000750	44	TX
0001670254-21-000750	45	UT
0001670254-21-000750	46	VT
0001670254-21-000750	47	VA
0001817744-21-000002	20	ME
0001817744-21-000002	21	MD
0001817744-21-000002	22	MA
0001817744-21-000002	23	MI
0001817744-21-000002	24	MN
0001817744-21-000002	25	MS
0001817744-21-000002	26	MO
0001817744-21-000002	27	MT
0001817744-21-000002	28	NE
0001670254-21-000750	48	WA
0001670254-21-000750	49	WV
0001670254-21-000750	50	WI
0001670254-21-000750	51	WY
0001670254-21-000750	52	B5
0001670254-21-000750	53	GU
0001670254-21-000750	54	PR
0001670254-21-000750	55	VI
0001670254-21-000750	56	1V
0001670254-21-000750	1	AL
0001670254-21-000750	2	AK
0001670254-21-000750	3	AZ
0001670254-21-000750	4	AR
0001670254-21-000750	5	CA
0001670254-21-000750	6	CO
0001670254-21-000750	7	CT
0001670254-21-000750	8	DE
0001670254-21-000750	9	DC
0001670254-21-000750	10	FL
0001670254-21-000750	11	GA
0001665160-21-001178	51	WI
0001665160-21-001178	52	WY
0001817744-21-000002	51	WI
0001817744-21-000002	52	WY
0001817744-21-000002	53	A0
0001817744-21-000002	54	A1
0001817744-21-000002	55	A2
0001817744-21-000002	56	A3
0001817744-21-000002	57	A4
0001817744-21-000002	58	A5
0001817744-21-000002	59	A6
0001817744-21-000002	60	A7
0001817744-21-000002	61	A8
0001817744-21-000002	62	A9
0001817744-21-000002	63	B0
0001817744-21-000002	64	Z4
0001665160-21-001178	1	AL
0001665160-21-001178	2	AK
0001665160-21-001178	3	AZ
0001665160-21-001178	4	AR
0001665160-21-001178	5	CA
0001665160-21-001178	6	CO
0001665160-21-001178	7	CT
0001665160-21-001178	8	DC
0001665160-21-001178	9	DE
0001665160-21-001178	10	FL
0001665160-21-001178	11	GA
0001665160-21-001178	12	HI
0001665160-21-001178	13	ID
0001665160-21-001178	14	IL
0001665160-21-001178	15	IN
0001665160-21-001178	16	IA
0001665160-21-001178	17	KS
0001665160-21-001178	18	KY
0001665160-21-001178	19	LA
0001817744-21-000002	29	NV
0001817744-21-000002	30	NH
0001817744-21-000002	31	NJ
0001817744-21-000002	32	NM
0001817744-21-000002	33	NY
0001817744-21-000002	34	NC
0001817744-21-000002	35	ND
0001817744-21-000002	36	OH
0001817744-21-000002	37	OK
0001817744-21-000002	38	OR
0001817744-21-000002	39	PA
0001817744-21-000002	40	PR
0001817744-21-000002	41	RI
0001817744-21-000002	42	SC
0001817744-21-000002	43	SD
0001817744-21-000002	44	TN
0001817744-21-000002	45	TX
0001817744-21-000002	46	UT
0001817744-21-000002	47	VT
0001817744-21-000002	48	VA
0001817744-21-000002	49	WA
0001817744-21-000002	50	WV
0001848794-21-000002	1	WY
0001665160-21-001178	29	NV
0001665160-21-001178	30	NH
0001665160-21-001178	31	NJ
0001665160-21-001178	32	NM
0001665160-21-001178	33	NY
0001665160-21-001178	34	NC
0001665160-21-001178	35	ND
0001665160-21-001178	36	OH
0001665160-21-001178	37	OK
0001665160-21-001178	38	OR
0001665160-21-001178	39	PA
0001665160-21-001178	40	PR
0001665160-21-001178	41	RI
0001665160-21-001178	42	SC
0001665160-21-001178	43	SD
0001665160-21-001178	44	TN
0001665160-21-001178	45	TX
0001665160-21-001178	46	UT
0001665160-21-001178	47	VT
0001665160-21-001178	48	VA
0001665160-21-001178	49	WA
0001665160-21-001178	50	WV
0001817744-21-000002	1	AL
0001817744-21-000002	2	AK
0001817744-21-000002	3	AZ
0001817744-21-000002	4	AR
0001817744-21-000002	5	CA
0001817744-21-000002	6	CO
0001817744-21-000002	7	CT
0001817744-21-000002	8	DE
0001817744-21-000002	9	DC
0001817744-21-000002	10	FL
0001817744-21-000002	11	GA
0001817744-21-000002	12	HI
0001817744-21-000002	13	ID
0001817744-21-000002	14	IL
0001817744-21-000002	15	IN
0001817744-21-000002	16	IA
0001817744-21-000002	17	KS
0001817744-21-000002	18	KY
0001817744-21-000002	19	LA
0001665160-21-001173	1	AL
0001665160-21-001173	52	WY
0001665160-21-001173	3	AZ
0001665160-21-001173	4	AR
0001665160-21-001173	5	CA
0001665160-21-001173	6	CO
0001665160-21-001173	7	CT
0001665160-21-001173	8	DC
0001665160-21-001173	9	DE
0001665160-21-001173	10	FL
0001665160-21-001173	11	GA
0001665160-21-001173	12	HI
0001665160-21-001173	13	ID
0001665160-21-001173	14	IL
0001665160-21-001173	15	IN
0001665160-21-001173	16	IA
0001665160-21-001173	17	KS
0001665160-21-001173	18	KY
0001665160-21-001173	19	LA
0001665160-21-001173	20	ME
0001665160-21-001173	21	MD
0001665160-21-001173	22	MA
0001665160-21-001173	23	MI
0001665160-21-001173	24	MN
0001665160-21-001173	25	MS
0001665160-21-001173	26	MO
0001665160-21-001173	27	MT
0001665160-21-001173	28	NE
0001665160-21-001173	29	NV
0001665160-21-001173	30	NH
0001665160-21-001173	31	NJ
0001665160-21-001173	32	NM
0001665160-21-001173	33	NY
0001665160-21-001173	34	NC
0001665160-21-001173	35	ND
0001665160-21-001173	36	OH
0001665160-21-001173	37	OK
0001665160-21-001173	38	OR
0001665160-21-001173	39	PA
0001665160-21-001173	40	PR
0001665160-21-001173	41	RI
0001665160-21-001173	42	SC
0001665160-21-001173	43	SD
0001665160-21-001173	44	TN
0001665160-21-001173	45	TX
0001665160-21-001173	46	UT
0001665160-21-001173	47	VT
0001665160-21-001173	48	VA
0001665160-21-001173	49	WA
0001665160-21-001173	50	WV
