ACCESSION_NUMBER	ID	ISEDGARFILER	COISSUERCIK	NAMEOFCOISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	COISSUERWEBSITE
0001670254-22-000899	1			Cusa I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	31-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000899	2			Cusa I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	31-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001096906-22-002052	1	EdgarFiler	0001940978	Vernafund20 LLC	Limited Liability Company		TX	23-NOV-2020	3767 ROCKDALE DR		DALLAS	TX	75220	https://theapartmentqueen.com
0001670254-22-000898	1			Biodel AG Inc. I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000898	2			Biodel AG Inc. I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000894	1			Offline I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000890	1			Gamesafe II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000886	2			Streaming Ultra LLC I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000881	1			Clip I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000883	2			Blackfullness I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000886	1			Streaming Ultra LLC I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000881	2			Clip I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000883	1			Blackfullness I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000888	1			Wefunder Community Round II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000892	2			Tampon Tribe I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000892	1			Tampon Tribe I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000896	1			Phone2 I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000877	1			Relay On Demand I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000875	1			Investii I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000879	1			ABBY by GOGOTECH I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000879	2			ABBY by GOGOTECH I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000875	2			Investii I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000877	2			Relay On Demand I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000873	1			Bula Technologies I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000873	2			Bula Technologies I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000871	2			Biodel AG Inc. I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000871	1			Biodel AG Inc. I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000869	1			Global Composite Piping Solutions I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	24-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000867	2			Loza Tam I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000867	1			Loza Tam I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000868	2			Hound II EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000860	1			Brite Trace I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000868	1			Hound II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000865	2			Bundlr I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000865	1			Bundlr I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000863	1			Modica I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000857	1			Sieve Health I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000857	2			Sieve Health I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000856	2			Shore Buddies I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000856	1			Shore Buddies I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000854	1			Livsn Designs I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000852	1			Hubhouze I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000854	2			Livsn Designs I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000850	1			ARKHAUS I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000851	1			Felix Gray I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000850	2			ARKHAUS I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001683168-22-005833	1			Heroic CF SPV, LLC	Limited Liability Company		DE	21-APR-2022	913 Main St.		Bastrop	TX	78602	www.heroic.us
0001670254-22-000845	1			Farm to Flame Energy I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000845	2			Farm to Flame Energy I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000848	1			Floorly I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000848	2			Floorly I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000841	1			QuickClass I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	28-JUL-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000837	1			Groundfloor I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000843	2			Active Safety System Technologies I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000839	1			LocalBuzz I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000843	1			Active Safety System Technologies I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000833	1			Counter I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-AUG-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
