ACCESSION_NUMBER	ID	ISSUEJURISDICTIONSECUROFFERING
0001934804-23-000001	30	NH
0001934804-23-000001	31	NJ
0001934804-23-000001	32	NM
0001934804-23-000001	33	NY
0001934804-23-000001	34	NC
0001934804-23-000001	35	ND
0001934804-23-000001	36	OH
0001934804-23-000001	37	OK
0001934804-23-000001	38	OR
0001934804-23-000001	41	SC
0001669191-23-000305	38	OR
0001669191-23-000305	39	PA
0001669191-23-000305	40	RI
0001669191-23-000305	41	SC
0001669191-23-000305	42	SD
0001669191-23-000305	43	TN
0001669191-23-000305	44	TX
0001669191-23-000305	45	UT
0001669191-23-000305	46	VT
0001669191-23-000305	47	VA
0001669191-23-000305	48	WA
0001669191-23-000305	49	WV
0001669191-23-000305	50	WI
0001669191-23-000305	51	WY
0001669191-23-000305	52	B5
0001669191-23-000305	53	GU
0001669191-23-000305	54	1V
0001669191-23-000305	55	PR
0001669191-23-000305	56	VI
0001669191-23-000305	1	AL
0001669191-23-000305	2	AK
0001669191-23-000305	3	AZ
0001669191-23-000305	4	AR
0001669191-23-000305	5	CA
0001669191-23-000305	6	CO
0001669191-23-000305	7	CT
0001669191-23-000305	8	DE
0001669191-23-000305	9	DC
0001669191-23-000305	10	FL
0001669191-23-000305	11	GA
0001669191-23-000305	12	HI
0001669191-23-000305	13	ID
0001669191-23-000305	14	IL
0001669191-23-000305	15	IN
0001669191-23-000305	16	IA
0001669191-23-000305	17	KS
0001669191-23-000305	18	KY
0001669191-23-000305	19	LA
0001669191-23-000305	20	ME
0001669191-23-000305	21	MD
0001669191-23-000305	22	MA
0001669191-23-000305	23	MI
0001669191-23-000305	24	MN
0001669191-23-000305	25	MS
0001669191-23-000305	26	MO
0001669191-23-000305	27	MT
0001669191-23-000305	28	NE
0001669191-23-000305	29	NV
0001669191-23-000305	30	NH
0001669191-23-000305	31	NJ
0001669191-23-000305	32	NM
0001669191-23-000305	33	NY
0001669191-23-000305	34	NC
0001669191-23-000305	35	ND
0001669191-23-000305	36	OH
0001669191-23-000305	37	OK
0001963810-23-000002	37	OK
0001963810-23-000002	36	OH
0001963810-23-000002	39	PA
0001963810-23-000002	40	PR
0001963810-23-000002	41	RI
0001963810-23-000002	42	SC
0001963810-23-000002	43	SD
0001963810-23-000002	44	TN
0001963810-23-000002	45	TX
0001963810-23-000002	46	UT
0001963810-23-000002	47	VT
0001963810-23-000002	48	VA
0001963810-23-000002	49	WA
0001963810-23-000002	50	WV
0001963810-23-000002	51	WI
0001963810-23-000002	52	WY
0001963810-23-000002	53	A0
0001963810-23-000002	54	A1
0001963810-23-000002	55	A2
0001963810-23-000002	56	A3
0001963810-23-000002	57	A4
0001963810-23-000002	58	A5
0001963810-23-000002	59	A6
0001963810-23-000002	60	A7
0001963810-23-000002	61	A8
0001963810-23-000002	62	A9
0001963810-23-000002	63	B0
0001963810-23-000002	64	Z4
0001963810-23-000002	1	AL
0001963810-23-000002	2	AK
0001963810-23-000002	3	AZ
0001963810-23-000002	4	AR
0001963810-23-000002	5	CA
0001963810-23-000002	6	CO
0001963810-23-000002	7	CT
0001963810-23-000002	8	DE
0001963810-23-000002	9	DC
0001963810-23-000002	10	FL
0001963810-23-000002	11	GA
0001963810-23-000002	12	HI
0001963810-23-000002	13	ID
0001963810-23-000002	14	IL
0001963810-23-000002	15	IN
0001963810-23-000002	16	IA
0001963810-23-000002	17	KS
0001963810-23-000002	18	KY
0001963810-23-000002	19	LA
0001963810-23-000002	20	ME
0001963810-23-000002	21	MD
0001963810-23-000002	22	MA
0001963810-23-000002	23	MI
0001963810-23-000002	24	MN
0001963810-23-000002	25	MS
0001963810-23-000002	26	MO
0001963810-23-000002	27	MT
0001963810-23-000002	28	NE
0001963810-23-000002	29	NV
0001963810-23-000002	30	NH
0001963810-23-000002	31	NJ
0001963810-23-000002	32	NM
0001963810-23-000002	33	NY
0001963810-23-000002	34	NC
0001963810-23-000002	35	ND
0001963810-23-000002	38	OR
0001746059-23-000078	8	DE
0001746059-23-000078	9	DC
0001746059-23-000078	10	FL
0001746059-23-000078	11	GA
0001746059-23-000078	12	HI
0001746059-23-000078	13	ID
0001746059-23-000078	14	IL
0001746059-23-000078	15	IN
0001746059-23-000078	16	IA
0001746059-23-000078	17	KS
0001746059-23-000078	18	KY
0001746059-23-000078	19	LA
0001746059-23-000078	20	ME
0001746059-23-000078	21	MD
0001746059-23-000078	22	MA
0001746059-23-000078	23	MI
0001746059-23-000078	24	MN
0001746059-23-000078	25	MS
0001746059-23-000078	26	MO
0001746059-23-000078	27	MT
0001746059-23-000078	28	NE
0001746059-23-000078	29	NV
0001746059-23-000078	30	NH
0001746059-23-000078	31	NJ
0001746059-23-000078	32	NM
0001746059-23-000078	33	NY
0001746059-23-000078	34	NC
0001746059-23-000078	35	ND
0001746059-23-000078	36	OH
0001746059-23-000078	37	OK
0001746059-23-000078	38	OR
0001746059-23-000078	39	PA
0001746059-23-000078	40	PR
0001746059-23-000078	41	RI
0001746059-23-000078	42	SC
0001746059-23-000078	43	SD
0001746059-23-000078	44	TN
0001746059-23-000078	45	TX
0001746059-23-000078	46	UT
0001746059-23-000078	47	VT
0001746059-23-000078	48	VA
0001746059-23-000078	49	WA
0001746059-23-000078	50	WV
0001746059-23-000078	51	WI
0001746059-23-000078	52	WY
0001746059-23-000078	1	AL
0001746059-23-000078	2	AK
0001746059-23-000078	3	AZ
0001746059-23-000078	4	AR
0001746059-23-000078	5	CA
0001746059-23-000078	6	CO
0001746059-23-000078	7	CT
0001644600-23-000054	9	DC
0001644600-23-000054	59	A6
0001644600-23-000054	11	GA
0001644600-23-000054	12	HI
0001644600-23-000054	13	ID
0001644600-23-000054	14	IL
0001644600-23-000054	35	ND
0001644600-23-000054	36	OH
0001644600-23-000054	37	OK
0001644600-23-000054	38	OR
0001644600-23-000054	39	PA
0001644600-23-000054	40	PR
0001644600-23-000054	1	AL
0001644600-23-000054	2	AK
0001644600-23-000054	3	AZ
0001644600-23-000054	4	AR
0001644600-23-000054	5	CA
0001644600-23-000054	6	CO
0001644600-23-000054	7	CT
0001644600-23-000054	8	DE
0001644600-23-000054	60	A7
0001644600-23-000054	61	A8
0001644600-23-000054	62	A9
0001644600-23-000054	63	B0
0001644600-23-000054	64	Z4
0001644600-23-000054	15	IN
0001644600-23-000054	16	IA
0001644600-23-000054	17	KS
0001644600-23-000054	18	KY
0001644600-23-000054	19	LA
0001644600-23-000054	20	ME
0001644600-23-000054	21	MD
0001644600-23-000054	22	MA
0001644600-23-000054	23	MI
0001644600-23-000054	24	MN
0001644600-23-000054	25	MS
0001644600-23-000054	26	MO
0001644600-23-000054	27	MT
0001644600-23-000054	28	NE
0001644600-23-000054	29	NV
0001644600-23-000054	30	NH
0001644600-23-000054	31	NJ
0001644600-23-000054	32	NM
0001644600-23-000054	33	NY
0001644600-23-000054	34	NC
0001644600-23-000054	41	RI
0001644600-23-000054	42	SC
0001644600-23-000054	43	SD
0001644600-23-000054	44	TN
0001644600-23-000054	45	TX
0001644600-23-000054	46	UT
0001644600-23-000054	47	VT
0001644600-23-000054	48	VA
0001644600-23-000054	49	WA
0001644600-23-000054	50	WV
0001644600-23-000054	51	WI
0001644600-23-000054	52	WY
0001644600-23-000054	53	A0
0001644600-23-000054	54	A1
0001644600-23-000054	55	A2
0001644600-23-000054	56	A3
0001644600-23-000054	57	A4
0001644600-23-000054	58	A5
0001644600-23-000054	10	FL
0001670254-23-000272	22	MA
0001670254-23-000272	47	VA
0001670254-23-000272	10	FL
0001670254-23-000272	11	GA
0001670254-23-000272	12	HI
0001670254-23-000272	13	ID
0001670254-23-000272	14	IL
0001670254-23-000272	15	IN
0001670254-23-000272	16	IA
0001670254-23-000272	17	KS
0001670254-23-000272	18	KY
0001670254-23-000272	19	LA
0001670254-23-000272	20	ME
0001670254-23-000272	21	MD
0001670254-23-000272	23	MI
0001670254-23-000272	24	MN
0001670254-23-000272	25	MS
0001670254-23-000272	26	MO
0001670254-23-000272	27	MT
0001670254-23-000272	28	NE
0001670254-23-000272	29	NV
0001670254-23-000272	30	NH
0001670254-23-000272	31	NJ
0001670254-23-000272	32	NM
0001670254-23-000272	33	NY
0001670254-23-000272	34	NC
0001670254-23-000272	35	ND
0001670254-23-000272	48	WA
0001670254-23-000272	49	WV
0001670254-23-000272	50	WI
0001670254-23-000272	51	WY
0001670254-23-000272	52	B5
0001670254-23-000272	53	GU
0001670254-23-000272	54	PR
0001670254-23-000272	55	VI
0001670254-23-000272	56	1V
0001670254-23-000272	1	AL
0001670254-23-000272	2	AK
0001670254-23-000272	3	AZ
0001670254-23-000272	4	AR
0001670254-23-000272	5	CA
0001670254-23-000272	6	CO
0001670254-23-000272	7	CT
0001670254-23-000272	8	DE
0001670254-23-000272	36	OH
0001670254-23-000272	37	OK
0001670254-23-000272	38	OR
0001670254-23-000272	39	PA
0001670254-23-000272	40	RI
0001670254-23-000272	41	SC
0001670254-23-000272	42	SD
0001670254-23-000272	43	TN
0001670254-23-000272	44	TX
0001670254-23-000272	45	UT
0001670254-23-000272	46	VT
0001670254-23-000272	9	DC
0001527854-23-000002	41	RI
0001527854-23-000002	42	SC
0001527854-23-000002	43	SD
0001527854-23-000002	44	TN
0001527854-23-000002	45	TX
0001527854-23-000002	46	UT
0001527854-23-000002	47	VT
0001527854-23-000002	48	VA
0001527854-23-000002	49	WA
0001527854-23-000002	50	WV
0001527854-23-000002	51	WI
0001527854-23-000002	52	WY
0001527854-23-000002	1	AL
0001527854-23-000002	2	AK
0001527854-23-000002	3	AZ
0001527854-23-000002	4	AR
0001527854-23-000002	5	CA
0001527854-23-000002	6	CO
0001527854-23-000002	7	CT
0001527854-23-000002	8	DE
0001527854-23-000002	9	DC
0001527854-23-000002	10	FL
0001527854-23-000002	11	GA
0001527854-23-000002	12	HI
0001527854-23-000002	13	ID
0001527854-23-000002	14	IL
0001527854-23-000002	15	IN
0001527854-23-000002	16	IA
0001527854-23-000002	17	KS
0001527854-23-000002	18	KY
0001527854-23-000002	19	LA
0001527854-23-000002	20	ME
0001527854-23-000002	21	MD
0001527854-23-000002	22	MA
0001527854-23-000002	23	MI
0001527854-23-000002	24	MN
0001527854-23-000002	25	MS
0001527854-23-000002	26	MO
0001527854-23-000002	27	MT
0001527854-23-000002	28	NE
0001527854-23-000002	29	NV
0001527854-23-000002	30	NH
0001527854-23-000002	31	NJ
0001527854-23-000002	32	NM
0001527854-23-000002	33	NY
0001527854-23-000002	34	NC
0001527854-23-000002	35	ND
0001527854-23-000002	36	OH
0001527854-23-000002	37	OK
0001527854-23-000002	38	OR
0001527854-23-000002	39	PA
0001527854-23-000002	40	PR
0001670254-23-000271	22	MA
0001670254-23-000271	21	MD
0001670254-23-000271	24	MN
0001670254-23-000271	25	MS
0001670254-23-000271	26	MO
0001670254-23-000271	27	MT
0001670254-23-000271	28	NE
0001670254-23-000271	29	NV
0001670254-23-000271	30	NH
0001670254-23-000271	31	NJ
0001670254-23-000271	32	NM
0001670254-23-000271	33	NY
0001670254-23-000271	34	NC
0001670254-23-000271	35	ND
0001670254-23-000271	36	OH
0001670254-23-000271	37	OK
0001670254-23-000271	38	OR
0001670254-23-000271	39	PA
0001670254-23-000271	40	RI
0001670254-23-000271	41	SC
0001670254-23-000271	42	SD
0001670254-23-000271	43	TN
0001670254-23-000271	44	TX
0001670254-23-000271	45	UT
0001670254-23-000271	46	VT
0001670254-23-000271	47	VA
0001670254-23-000271	48	WA
0001670254-23-000271	49	WV
0001670254-23-000271	50	WI
0001670254-23-000271	51	WY
0001670254-23-000271	52	B5
0001670254-23-000271	53	GU
0001670254-23-000271	54	PR
0001670254-23-000271	55	VI
0001670254-23-000271	56	1V
0001670254-23-000271	1	AL
0001670254-23-000271	2	AK
0001670254-23-000271	3	AZ
0001670254-23-000271	4	AR
0001670254-23-000271	5	CA
0001670254-23-000271	6	CO
0001670254-23-000271	7	CT
0001670254-23-000271	8	DE
0001670254-23-000271	9	DC
0001670254-23-000271	10	FL
0001670254-23-000271	11	GA
0001670254-23-000271	12	HI
0001670254-23-000271	13	ID
0001670254-23-000271	14	IL
0001670254-23-000271	15	IN
0001670254-23-000271	16	IA
0001670254-23-000271	17	KS
0001670254-23-000271	18	KY
0001670254-23-000271	19	LA
0001670254-23-000271	20	ME
0001670254-23-000271	23	MI
0001665160-23-000517	17	KS
0001665160-23-000517	18	KY
0001665160-23-000517	19	LA
0001665160-23-000517	20	ME
0001665160-23-000517	21	MD
0001665160-23-000517	22	MA
0001665160-23-000517	23	MI
0001665160-23-000517	24	MN
0001665160-23-000517	25	MS
0001665160-23-000517	26	MO
0001665160-23-000517	27	MT
0001665160-23-000517	28	NE
0001665160-23-000517	29	NV
0001665160-23-000517	30	NH
0001665160-23-000517	31	NJ
0001665160-23-000517	32	NM
0001665160-23-000517	33	NY
0001665160-23-000517	34	NC
0001665160-23-000517	35	ND
0001665160-23-000517	36	OH
0001665160-23-000517	49	WA
0001665160-23-000517	50	WV
0001665160-23-000517	51	WI
0001665160-23-000517	52	WY
0001665160-23-000517	37	OK
0001665160-23-000517	38	OR
0001665160-23-000517	39	PA
0001665160-23-000517	40	PR
0001665160-23-000517	41	RI
0001665160-23-000517	42	SC
0001665160-23-000517	43	SD
0001665160-23-000517	44	TN
0001665160-23-000517	45	TX
0001665160-23-000517	46	UT
0001665160-23-000517	47	VT
0001665160-23-000517	48	VA
0001665160-23-000517	1	AL
0001665160-23-000517	2	AK
0001665160-23-000517	3	AZ
0001665160-23-000517	4	AR
0001665160-23-000517	5	CA
0001665160-23-000517	6	CO
0001665160-23-000517	7	CT
0001665160-23-000517	8	DC
0001665160-23-000517	9	DE
0001665160-23-000517	10	FL
0001665160-23-000517	11	GA
0001665160-23-000517	12	HI
0001665160-23-000517	13	ID
0001665160-23-000517	14	IL
0001665160-23-000517	15	IN
0001665160-23-000517	16	IA
0001971368-23-000002	1	AL
0001971368-23-000002	64	Z4
0001971368-23-000002	3	AZ
0001971368-23-000002	4	AR
0001971368-23-000002	5	CA
0001971368-23-000002	6	CO
0001971368-23-000002	7	CT
0001971368-23-000002	8	DE
0001971368-23-000002	9	DC
0001971368-23-000002	10	FL
0001971368-23-000002	11	GA
0001971368-23-000002	12	HI
0001971368-23-000002	13	ID
0001971368-23-000002	14	IL
0001971368-23-000002	15	IN
0001971368-23-000002	16	IA
0001971368-23-000002	17	KS
0001971368-23-000002	18	KY
0001971368-23-000002	19	LA
0001971368-23-000002	20	ME
0001971368-23-000002	21	MD
0001971368-23-000002	22	MA
0001971368-23-000002	23	MI
0001971368-23-000002	24	MN
0001971368-23-000002	25	MS
0001971368-23-000002	26	MO
0001971368-23-000002	27	MT
0001971368-23-000002	28	NE
0001971368-23-000002	29	NV
0001971368-23-000002	30	NH
0001971368-23-000002	31	NJ
0001971368-23-000002	32	NM
0001971368-23-000002	33	NY
0001971368-23-000002	34	NC
0001971368-23-000002	35	ND
0001971368-23-000002	36	OH
0001971368-23-000002	37	OK
0001971368-23-000002	38	OR
0001971368-23-000002	39	PA
0001971368-23-000002	40	PR
0001971368-23-000002	41	RI
0001971368-23-000002	42	SC
0001971368-23-000002	43	SD
0001971368-23-000002	44	TN
0001971368-23-000002	45	TX
0001971368-23-000002	46	UT
0001971368-23-000002	47	VT
0001971368-23-000002	48	VA
0001971368-23-000002	49	WA
0001971368-23-000002	50	WV
0001971368-23-000002	51	WI
0001971368-23-000002	52	WY
0001971368-23-000002	53	A0
0001971368-23-000002	54	A1
0001971368-23-000002	55	A2
0001971368-23-000002	56	A3
0001971368-23-000002	57	A4
0001971368-23-000002	58	A5
0001971368-23-000002	59	A6
0001971368-23-000002	60	A7
0001971368-23-000002	61	A8
0001971368-23-000002	62	A9
0001971368-23-000002	63	B0
0001971368-23-000002	2	AK
0001971776-23-000001	1	AK
0001876413-23-000009	34	NC
0001876413-23-000009	35	ND
0001876413-23-000009	36	OH
0001876413-23-000009	37	OK
0001876413-23-000009	38	OR
0001876413-23-000009	39	PA
0001876413-23-000009	40	PR
0001876413-23-000009	41	RI
0001876413-23-000009	42	SC
0001876413-23-000009	43	SD
0001876413-23-000009	44	TN
0001876413-23-000009	45	TX
0001876413-23-000009	46	UT
0001876413-23-000009	47	VT
0001876413-23-000009	48	VA
0001876413-23-000009	49	WA
0001876413-23-000009	50	WV
0001876413-23-000009	51	WI
0001876413-23-000009	52	WY
0001876413-23-000009	1	AL
0001876413-23-000009	2	AK
0001876413-23-000009	3	AZ
0001876413-23-000009	4	AR
0001876413-23-000009	5	CA
0001876413-23-000009	6	CO
0001876413-23-000009	7	CT
0001876413-23-000009	8	DE
0001876413-23-000009	9	DC
0001876413-23-000009	10	FL
0001876413-23-000009	11	GA
0001876413-23-000009	12	HI
0001876413-23-000009	13	ID
0001876413-23-000009	14	IL
0001876413-23-000009	15	IN
0001876413-23-000009	16	IA
0001876413-23-000009	17	KS
0001876413-23-000009	18	KY
0001876413-23-000009	19	LA
0001876413-23-000009	20	ME
0001876413-23-000009	21	MD
0001876413-23-000009	22	MA
0001876413-23-000009	23	MI
0001876413-23-000009	24	MN
0001876413-23-000009	25	MS
0001876413-23-000009	26	MO
0001876413-23-000009	27	MT
0001876413-23-000009	28	NE
0001876413-23-000009	29	NV
0001876413-23-000009	30	NH
0001876413-23-000009	31	NJ
0001876413-23-000009	32	NM
0001876413-23-000009	33	NY
0001971629-23-000001	22	MA
0001971629-23-000001	21	MD
0001971629-23-000001	24	MN
0001971629-23-000001	25	MS
0001971629-23-000001	26	MO
0001971629-23-000001	27	MT
0001971629-23-000001	28	NE
0001971629-23-000001	29	NV
0001971629-23-000001	30	NH
0001971629-23-000001	31	NJ
0001971629-23-000001	32	NM
0001971629-23-000001	33	NY
0001971629-23-000001	34	NC
0001971629-23-000001	35	ND
0001971629-23-000001	36	OH
0001971629-23-000001	37	OK
0001971629-23-000001	38	OR
0001971629-23-000001	39	PA
0001971629-23-000001	40	PR
0001971629-23-000001	41	RI
0001971629-23-000001	42	SC
0001971629-23-000001	43	SD
0001971629-23-000001	44	TN
0001971629-23-000001	45	TX
0001971629-23-000001	46	UT
0001971629-23-000001	47	VT
0001971629-23-000001	48	VA
0001971629-23-000001	49	WA
0001971629-23-000001	50	WV
0001971629-23-000001	51	WI
0001971629-23-000001	52	WY
0001971629-23-000001	53	A0
0001971629-23-000001	54	A1
0001971629-23-000001	55	A2
0001971629-23-000001	56	A3
0001971629-23-000001	57	A4
0001971629-23-000001	58	A5
0001971629-23-000001	59	A6
0001971629-23-000001	60	A7
0001971629-23-000001	61	A8
0001971629-23-000001	62	A9
0001971629-23-000001	63	B0
0001971629-23-000001	64	Z4
0001971629-23-000001	1	AL
0001971629-23-000001	2	AK
0001971629-23-000001	3	AZ
0001971629-23-000001	4	AR
0001971629-23-000001	5	CA
0001971629-23-000001	6	CO
0001971629-23-000001	7	CT
0001971629-23-000001	8	DE
0001971629-23-000001	9	DC
0001971629-23-000001	10	FL
0001971629-23-000001	11	GA
0001971629-23-000001	12	HI
0001971629-23-000001	13	ID
0001971629-23-000001	14	IL
0001971629-23-000001	15	IN
0001971629-23-000001	16	IA
0001971629-23-000001	17	KS
0001971629-23-000001	18	KY
0001971629-23-000001	19	LA
0001971629-23-000001	20	ME
0001971629-23-000001	23	MI
0001644600-23-000052	8	DE
0001644600-23-000052	29	NV
0001644600-23-000052	10	FL
0001644600-23-000052	11	GA
0001644600-23-000052	12	HI
0001644600-23-000052	13	ID
0001644600-23-000052	14	IL
0001644600-23-000052	15	IN
0001644600-23-000052	16	IA
0001644600-23-000052	17	KS
0001644600-23-000052	18	KY
0001644600-23-000052	19	LA
0001644600-23-000052	20	ME
0001644600-23-000052	21	MD
0001644600-23-000052	22	MA
0001644600-23-000052	23	MI
0001644600-23-000052	27	MT
0001644600-23-000052	28	NE
0001644600-23-000052	30	NH
0001644600-23-000052	31	NJ
0001644600-23-000052	32	NM
0001644600-23-000052	33	NY
0001644600-23-000052	34	NC
0001644600-23-000052	35	ND
0001644600-23-000052	36	OH
0001644600-23-000052	37	OK
0001644600-23-000052	38	OR
0001644600-23-000052	39	PA
0001644600-23-000052	40	PR
0001644600-23-000052	41	RI
0001644600-23-000052	42	SC
0001644600-23-000052	43	SD
0001644600-23-000052	44	TN
0001644600-23-000052	45	TX
0001644600-23-000052	46	UT
0001644600-23-000052	47	VT
0001644600-23-000052	48	VA
0001644600-23-000052	49	WA
0001644600-23-000052	50	WV
0001644600-23-000052	24	MN
0001644600-23-000052	25	MS
0001644600-23-000052	26	MO
0001644600-23-000052	51	WI
0001644600-23-000052	52	WY
0001644600-23-000052	1	AL
0001644600-23-000052	2	AK
0001644600-23-000052	3	AZ
0001644600-23-000052	4	AR
0001644600-23-000052	5	CA
0001644600-23-000052	6	CO
0001644600-23-000052	7	CT
0001644600-23-000052	9	DC
0001213900-23-024699	11	ID
0001213900-23-024699	36	RI
0001213900-23-024699	13	IN
0001213900-23-024699	14	IA
0001213900-23-024699	15	KS
0001213900-23-024699	16	KY
0001213900-23-024699	17	LA
0001213900-23-024699	18	ME
0001213900-23-024699	19	MI
0001213900-23-024699	20	MN
0001213900-23-024699	21	MS
0001213900-23-024699	22	MO
0001213900-23-024699	23	MT
0001213900-23-024699	24	NE
0001213900-23-024699	25	NV
0001213900-23-024699	26	NH
0001213900-23-024699	37	SC
0001213900-23-024699	38	SD
0001213900-23-024699	39	TN
0001213900-23-024699	40	TX
0001213900-23-024699	41	UT
0001213900-23-024699	42	VT
0001213900-23-024699	43	VA
0001213900-23-024699	44	WA
0001213900-23-024699	45	WV
0001213900-23-024699	46	WI
0001213900-23-024699	47	WY
0001213900-23-024699	48	DC
0001213900-23-024699	49	PR
0001213900-23-024699	1	AL
0001213900-23-024699	2	AK
0001213900-23-024699	3	AZ
0001213900-23-024699	4	AR
0001213900-23-024699	5	CA
0001213900-23-024699	6	CO
0001213900-23-024699	7	CT
0001213900-23-024699	8	DE
0001213900-23-024699	9	FL
0001213900-23-024699	10	GA
0001213900-23-024699	27	NJ
0001213900-23-024699	28	NM
0001213900-23-024699	29	NY
0001213900-23-024699	30	NC
0001213900-23-024699	31	ND
0001213900-23-024699	32	OH
0001213900-23-024699	33	OK
0001213900-23-024699	34	OR
0001213900-23-024699	35	PA
0001213900-23-024699	12	IL
0001768309-23-000001	12	HI
0001768309-23-000001	17	KS
0001768309-23-000001	14	IL
0001768309-23-000001	15	IN
0001768309-23-000001	16	IA
0001768309-23-000001	18	KY
0001768309-23-000001	19	LA
0001768309-23-000001	20	ME
0001768309-23-000001	21	MD
0001768309-23-000001	22	MA
0001768309-23-000001	23	MI
0001768309-23-000001	24	MN
0001768309-23-000001	25	MS
0001768309-23-000001	26	MO
0001768309-23-000001	27	MT
0001768309-23-000001	28	NE
0001768309-23-000001	29	NV
0001768309-23-000001	30	NH
0001768309-23-000001	31	NJ
0001768309-23-000001	32	NM
0001768309-23-000001	33	NY
0001768309-23-000001	34	NC
0001768309-23-000001	35	ND
0001768309-23-000001	36	OH
0001768309-23-000001	37	OK
0001768309-23-000001	38	OR
0001768309-23-000001	39	PA
0001768309-23-000001	40	PR
0001768309-23-000001	41	RI
0001768309-23-000001	42	SC
0001768309-23-000001	43	SD
0001768309-23-000001	44	TN
0001768309-23-000001	45	TX
0001768309-23-000001	46	UT
0001768309-23-000001	47	VT
0001768309-23-000001	48	VA
0001768309-23-000001	49	WA
0001768309-23-000001	50	WV
0001768309-23-000001	51	WI
0001768309-23-000001	52	WY
0001768309-23-000001	1	AL
0001768309-23-000001	2	AK
0001768309-23-000001	3	AZ
0001768309-23-000001	4	AR
0001768309-23-000001	5	CA
0001768309-23-000001	6	CO
0001768309-23-000001	7	CT
0001768309-23-000001	8	DE
0001768309-23-000001	9	DC
0001768309-23-000001	10	FL
0001768309-23-000001	11	GA
0001768309-23-000001	13	ID
0001669191-23-000300	52	B5
0001669191-23-000300	53	GU
0001669191-23-000300	54	1V
0001669191-23-000300	55	PR
0001669191-23-000300	56	VI
0001669191-23-000300	28	NE
0001669191-23-000300	29	NV
0001669191-23-000300	30	NH
0001669191-23-000300	31	NJ
0001669191-23-000300	32	NM
0001669191-23-000300	33	NY
0001669191-23-000300	34	NC
0001669191-23-000300	35	ND
0001669191-23-000300	36	OH
0001669191-23-000300	37	OK
0001669191-23-000300	38	OR
0001669191-23-000300	39	PA
0001669191-23-000300	40	RI
0001669191-23-000300	41	SC
0001669191-23-000300	42	SD
0001669191-23-000300	43	TN
0001669191-23-000300	44	TX
0001669191-23-000300	45	UT
0001669191-23-000300	46	VT
0001669191-23-000300	47	VA
0001669191-23-000300	48	WA
0001669191-23-000300	49	WV
0001669191-23-000300	50	WI
0001669191-23-000300	51	WY
0001669191-23-000300	18	KY
0001669191-23-000300	19	LA
0001669191-23-000300	20	ME
0001669191-23-000300	21	MD
0001669191-23-000300	22	MA
0001669191-23-000300	23	MI
0001669191-23-000300	24	MN
