ACCESSION_NUMBER	ID	ISEDGARFILER	COISSUERCIK	NAMEOFCOISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	COISSUERWEBSITE
0001670254-22-000458	2			Pace Diagnostics I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000457	1			Buttonsmith I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000457	2			Buttonsmith I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001062993-22-011009	1	EdgarFiler	0001751525	OpenDeal Portal LLC	Corporation		DE	05-JUL-2018	335 MADISON AVE		NEW YORK	NY	10017	
0001670254-22-000456	2			Parlay Cafe I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000456	1			Parlay Cafe I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000452	1			Pit Liquor I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000452	2			Pit Liquor I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000451	2			Tap Systems I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000451	1			Tap Systems I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000416	1			Envel III, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000411	1			ABC FinTech I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-FEB-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000411	2			ABC FinTech I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-FEB-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000406	1			Heart & Solar Brew Farm I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000404	2			Beetexting I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000404	1			Beetexting I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001644600-22-000057	1			Infinite Composites CF SPV, LLC	Limited Liability Company		DE	28-JUL-2021	10738 E 55th Place		Tulsa	OK	74146	www.InfiniteComposites.com
0001670254-22-000403	1			GreenChoice I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000403	2			GreenChoice I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000402	2			Power Panel I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-MAY-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000400	2			ReelwUrld I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000402	1			Power Panel I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-MAY-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000400	1			ReelwUrld I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000399	1			Doodeo  I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	28-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000399	2			Doodeo  I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	28-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000398	1			Riff I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000398	2			Riff I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000397	1			Neighborhood Sun I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000396	2			Parknav I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000396	1			Parknav I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000395	2			Swopblock I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000395	1			Swopblock I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000387	1			Maven Curation I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000391	1			Voyager Global I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000389	1			Allocortech I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000386	2			SmallStart Ventures I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000386	1			SmallStart Ventures I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000383	2			Vironix Health Inc. I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000380	1			Aphios Pharma I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000380	2			Aphios Pharma I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000383	1			Vironix Health Inc. I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000379	2			Moxey I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000379	1			Moxey I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000381	1			Vitalize Angels Mind the Tea Corp I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000376	1			Givsum I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	23-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000372	2			PADL I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000372	1			PADL I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000370	2			Propeller I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000370	1			Propeller I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000369	2			Aro Lucha Animation & Entertainment I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000369	1			Aro Lucha Animation & Entertainment I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000367	1			Called Higher Studios I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000367	2			Called Higher Studios I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000366	1			Next Thing Technologies I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000366	2			Next Thing Technologies I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000361	2			Fanera I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000361	1			Fanera I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000364	2			Learnie I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000364	1			Learnie I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000359	1			Arcum Partners I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000359	2			Arcum Partners I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000358	1			Envel III, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000357	1			WedFun App I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000357	2			WedFun App I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-OCT-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000355	1			Khal I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000355	2			Khal I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000353	1			Kidcaboo I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000353	2			Kidcaboo I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000351	1			Zomo I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000351	2			Zomo I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000348	2			Diesel Beverages I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000348	1			Diesel Beverages I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000347	3			NovoMoto Exchange I EB II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000347	1			NovoMoto Exchange I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000347	2			NovoMoto Exchange I EB I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000344	1			Radar4.ai I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000344	2			Radar4.ai I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000334	1			Bloomcatch Inc. I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000334	2			Bloomcatch Inc. I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000333	1			iMorph I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000333	2			iMorph I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	19-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000337	2			Horror Hub Marketplace I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000336	2			TBJ Gourmet I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	31-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000339	1			Armslock I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000339	2			Armslock I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-NOV-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000337	1			Horror Hub Marketplace I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000336	1			TBJ Gourmet I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	31-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001917773-22-000004	1			SeaNSoul CF SPV, LLC	Limited Liability Company		DE	23-FEB-2022	1996 Newell Rd		Malibu	CA	90265	
0001670254-22-000331	2			The Yogi Movie I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000331	1			The Yogi Movie I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000329	1			Karisha PBC I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000328	1			Espanita Tequila Company I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-MAY-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000328	2			Espanita Tequila Company I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-MAY-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001893044-22-000003	1			Undesert Corporation Investments SPV LLC	Limited Liability Company		DE	02-DEC-2021	108 Lakeland Avenue		Dover	DE	19901	
0001670254-22-000326	1			The Tale of Nicky Newark I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000326	2			The Tale of Nicky Newark I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	21-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000320	1			Cohere Network I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000322	1			Fan Owned Club I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001917773-22-000003	1			SeaNSoul CF SPV, LLC	Limited Liability Company		DE	23-FEB-2022	1996 Newell Rd		Malibu	CA	90265	
0001670254-22-000323	1			Globalist Itinerary Outfitters I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000323	2			Globalist Itinerary Outfitters I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	14-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000317	1			ZEUS Motor Inc I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-FEB-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000317	2			ZEUS Motor Inc I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-FEB-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000321	2			TTC Oncology I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000321	1			TTC Oncology I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000320	2			Cohere Network I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000312	1			Digifox I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000312	2			Digifox I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	08-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000314	1			LeanMed I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000314	2			LeanMed I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000315	2			Yornest I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000313	1			Coco Pago II, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000313	2			Coco Pago II EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000315	1			Yornest I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001873910-22-000001	1			Vernafund20 LLC	Limited Liability Company		TX	23-NOV-2020	3767 Rockdale Drive		Dallas	TX	75220	
0001670254-22-000311	1			Pranos.ai I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000311	2			Pranos.ai I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001644600-22-000042	1			Xairos CF SPV, LLC	Limited Liability Company		DE	11-FEB-2022	9741 Sunset Hill Circle		Lone Tree	CO	80124	www.xairos.com
0001670254-22-000306	1			Deepr I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000304	1			Big Wheelbarrow I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000302	1			Josh Terry BitVault I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-JAN-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000298	1			Koia I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000303	2			Accrew I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000303	1			Accrew I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000295	1			Terra.do I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	07-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000291	2			RINDEV I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000293	1			Vitalize Angels Lectrium I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	05-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000289	1			Replit I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	15-MAR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000291	1			RINDEV I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000287	1			Greenwater Marine Sciences Offshore Inc. I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001893044-22-000002	1			Undesert Corporation Investments SPV LLC	Limited Liability Company		DE	02-DEC-2021	108 Lakeland Avenue		Dover	DE	19901	
0001670254-22-000283	2			Human Clothing Company I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000285	1			Neighborhood Sun I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000283	1			Human Clothing Company I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000279	1			April I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	04-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000278	1			Virzoom I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000278	2			Virzoom I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000275	1			Swell Watercraft LLC I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000277	1			Go LoCo I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000277	2			Go LoCo I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	01-APR-2022	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001644600-22-000038	1			Cosmic Shielding CF SPV, LLC	Limited Liability Company		DE	09-JUL-2021	395 Central Park Pl NE	Unit 340	Atlanta	GA	30312	www.cosmicshielding.com
0001917773-22-000002	1			SeaNSoul CF SPV, LLC	Limited Liability Company		DE	23-FEB-2022	1996 NEWELL RD		MALIBU	CA	90265	
0001670254-22-000274	1			Boseco I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-22-000274	2			Boseco I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-DEC-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
