ACCESSION_NUMBER	ID	ISEDGARFILER	COISSUERCIK	NAMEOFCOISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	COISSUERWEBSITE
0001670254-21-001039	1			NETZRO I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001035	1			Card Blanch I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001037	2			Card Blanch I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001037	1			Card Blanch I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001035	2			Card Blanch I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001033	1			Card Blanch I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001033	2			Card Blanch I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001032	1			Elite Amateur Fight League I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001644600-21-000099	1			Cosmic Shielding CF SPV, LLC	Limited Liability Company		DE	09-JUL-2021	395 Central Park Pl NE	Unit 340	Atlanta	GA	30312	www.cosmicshielding.com
0001670254-21-001030	2			Fanera I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001030	1			Fanera I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001029	2			Foodvine I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001029	1			Foodvine I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001027	1			Fabulingua I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001022	2			Squarex I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001022	1			Squarex I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001027	2			Fabulingua I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001020	2			Sirocco Energy I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001020	1			Sirocco Energy I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001018	2			HUGS I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001018	1			HUGS I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001016	1			StaySafe Concrete Products I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001016	2			StaySafe Concrete Products I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	09-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001014	1			Four Screens I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001014	2			Four Screens I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001012	1			Aussie Soles Global I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001012	2			Aussie Soles Global I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001011	1			AGI Laboratory I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001011	2			AGI Laboratory I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001003	1			Arqlite I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001005	2			Traq365 I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001005	1			Traq365 I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	03-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001003	2			Arqlite I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001001	1			AGI Laboratory I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-001001	2			AGI Laboratory I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	02-SEP-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000998	1			pills2me I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000998	2			pills2me I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000997	1			Halcium Energy I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000997	2			Halcium Energy I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000995	1			Vocana I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000995	2			Vocana I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000991	1			Pranos.ai I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000991	2			Pranos.ai I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	06-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000988	1			Ridegrade I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000988	2			Ridegrade I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001780439-21-000015	1			Rockval Crowd Value-Add Fund 1, Inc	Corporation		DE	10-JUN-2021	313 Datura St.	Suite 200	West Palm Beach	FL	33401	www.rockval.com
0001670254-21-000986	1			Minnesota Soccer Holdings I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	31-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000984	2			Vegan Mob I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000984	1			Vegan Mob I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000983	2			Moonshot Junior I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000983	1			Moonshot Junior I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000980	2			Arqlite I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000974	1			Beno I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000974	2			Beno I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	27-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000978	1			PrivacyWall I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000980	1			Arqlite I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000970	1			Dynaris I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000968	1			Securum Capsa I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000968	2			Securum Capsa I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000962	2			Planetarians I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000964	1			MedWave Software Solutions I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000964	2			MedWave Software Solutions I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	26-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000962	1			Planetarians I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000960	1			OurBanc Corporation I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	25-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000958	1			CryptoShare I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000958	2			CryptoShare I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001780439-21-000014	1			Rockval Crowd Value-Add Fund 1, Inc	Corporation		DE	10-JUN-2021	313 Datura St	Suite 200	West Palm Beach	FL	33401	www.rockval.com
0001670254-21-000956	1			Zaiser Motors I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	20-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000954	1			Agora I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000950	1			ZiphyCare I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000949	1			Rasa I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000949	2			Rasa I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	30-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000947	1			Cycle Phones I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000947	2			Cycle Phones I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000946	1			Sparrow I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000946	2			Sparrow I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000944	1			Jetoptera I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000942	2			Expert DOJO I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000942	1			Expert DOJO I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	18-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000939	2			Rila I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000939	1			Rila I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000936	2			Gamestar I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000936	1			Gamestar I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	17-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000926	1			LifeBridge 10000 I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000930	1			Voi I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000930	2			Voi I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000928	1			CryptoShare I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000926	2			LifeBridge 10000 I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000928	2			CryptoShare I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000923	1			Xenolith Vault I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	13-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000918	1			Powur I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000916	1			Biomedican I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000916	2			Biomedican I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	12-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000914	2			PersonaFi I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000914	1			PersonaFi I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	11-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000912	2			Sativa Building Systems I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000912	1			Sativa Building Systems I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	29-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000911	2			CabinetM I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000911	1			CabinetM I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000907	2			Fabalish I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	10-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000909	1			Forever Home Movie I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	10-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000907	1			Fabalish I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	10-AUG-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001873910-21-000002	1			Vernafund20 LLC	Limited Liability Company		TX	23-NOV-2020	3767 Rockdale Drive		Dallas	TX	75220	
0001670254-21-000902	1			JOGO Health I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000905	1			SleepSpace I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000905	2			SleepSpace I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	16-JUL-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000901	1			Nwicode I, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
0001670254-21-000901	2			Nwicode I EB, a series of Wefunder SPV, LLC	Limited Liability Company		DE	22-JUN-2021	4104 24TH ST	PMB 8113	San Francisco	CA	94114	https://wefunder.com/
